Handle,Title,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Status
round-128ml-clear-18-415-antiquespray-tassel,,SKU,GB-RND-CLR-128ML-AST-WHT,GB-RND-CLR-128ML-AST-WHT,shopify,1000,deny,manual,6.65,
round-128ml-clear-18-415-antiquespray-tassel,,SKU,GB-RND-CLR-128ML-AST-MSLV,GB-RND-CLR-128ML-AST-MSLV,shopify,1000,deny,manual,6.65,
slim-30ml-clear-18-415-lotionpump,30 ml Clear Slim Lotion Pump Bottle,SKU,LB-SLM-CLR-30ML-LPM-SBLK,LB-SLM-CLR-30ML-LPM-SBLK,shopify,1000,deny,manual,2.50,active
slim-30ml-clear-18-415-lotionpump,,SKU,LB-SLM-CLR-30ML-LPM-SGLD,LB-SLM-CLR-30ML-LPM-SGLD,shopify,1000,deny,manual,2.50,
slim-30ml-clear-18-415-lotionpump,,SKU,LB-SLM-CLR-30ML-LPM-MSLV,LB-SLM-CLR-30ML-LPM-MSLV,shopify,1000,deny,manual,2.50,
slim-30ml-clear-18-415-lotionpump,,SKU,LB-SLM-CLR-30ML-LPM-MGLD,LB-SLM-CLR-30ML-LPM-MGLD,shopify,1000,deny,manual,2.50,
slim-30ml-clear-18-415-lotionpump,,SKU,LB-SLM-CLR-30ML-LPM-SSLV,LB-SLM-CLR-30ML-LPM-SSLV,shopify,1000,deny,manual,2.50,
slim-30ml-clear-18-415-lotionpump,,SKU,LB-SLM-CLR-30ML-LPM-CPR,LB-SLM-CLR-30ML-LPM-CPR,shopify,1000,deny,manual,2.50,
slim-30ml-clear-18-415-lotionpump,,SKU,LB-SLM-CLR-30ML-LPM-COCP,LB-SLM-CLR-30ML-LPM-COCP,shopify,1000,deny,manual,2.50,
tool-0ml-mixed,Tool,SKU,ACC-FNL-GLD,ACC-FNL-GLD,shopify,1000,deny,manual,0.44,active
tool-0ml-mixed,,SKU,ACC-FNL-SLV,ACC-FNL-SLV,shopify,1000,deny,manual,0.44,
tool-0ml-mixed,,SKU,ACC-FNL-02,ACC-FNL-02,shopify,1000,deny,manual,0.33,
circle-100ml-frosted-18-415-antiquespray-tassel,100 ml Frosted Circle Vintage Bulb Spray Bottle with Tassel,SKU,GB-CIR-FRS-100ML-AST-IVGD,GB-CIR-FRS-100ML-AST-IVGD,shopify,1000,deny,manual,7.15,active
circle-100ml-frosted-18-415-antiquespray-tassel,,SKU,GB-CIR-FRS-100ML-AST-GLD,GB-CIR-FRS-100ML-AST-GLD,shopify,1000,deny,manual,7.15,
circle-100ml-frosted-18-415-antiquespray-tassel,,SKU,GB-CIR-FRS-100ML-AST-MSLV,GB-CIR-FRS-100ML-AST-MSLV,shopify,1000,deny,manual,7.15,
diva-46ml-clear-18-415-lotionpump,46 ml Clear Diva Lotion Pump Bottle,SKU,LB-DVA-CLR-46ML-LPM-MGLD,LB-DVA-CLR-46ML-LPM-MGLD,shopify,1000,deny,manual,3.25,active
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-LPM-SGLD,LB-DVA-CLR-46ML-LPM-SGLD,shopify,1000,deny,manual,3.25,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-LPM-SBLK,LB-DVA-CLR-46ML-LPM-SBLK,shopify,1000,deny,manual,3.25,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-LPM-MSLV,LB-DVA-CLR-46ML-LPM-MSLV,shopify,1000,deny,manual,3.25,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-LPM-SSLV,LB-DVA-CLR-46ML-LPM-SSLV,shopify,1000,deny,manual,3.25,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-LPM-CPR,LB-DVA-CLR-46ML-LPM-CPR,shopify,1000,deny,manual,3.25,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-LPM-COCP,LB-DVA-CLR-46ML-LPM-COCP,shopify,1000,deny,manual,3.25,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-01,LB-DVA-CLR-46ML-01,,0,deny,manual,3.75,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-02,LB-DVA-CLR-46ML-02,,0,deny,manual,3.75,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-03,LB-DVA-CLR-46ML-03,,0,deny,manual,3.75,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-04,LB-DVA-CLR-46ML-04,,0,deny,manual,3.75,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-05,LB-DVA-CLR-46ML-05,,0,deny,manual,3.75,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-06,LB-DVA-CLR-46ML-06,,0,deny,manual,3.75,
diva-46ml-clear-18-415-lotionpump,,SKU,LB-DVA-CLR-46ML-T,LB-DVA-CLR-46ML-T,,0,deny,manual,3.75,
gift-bag-0ml-mixed,Gift Bag,SKU,ACC-ORG-BLK-4X6,ACC-ORG-BLK-4X6,shopify,1000,deny,manual,0.77,active
gift-bag-0ml-mixed,,SKU,ACC-ORG-BLK-5X8,ACC-ORG-BLK-5X8,shopify,1000,deny,manual,0.88,
gift-bag-0ml-mixed,,SKU,ACC-ORG-CHGN-5X8,ACC-ORG-CHGN-5X8,shopify,1000,deny,manual,0.88,
gift-bag-0ml-mixed,,SKU,ACC-ORG-GLD-4X6,ACC-ORG-GLD-4X6,shopify,1000,deny,manual,0.77,
gift-bag-0ml-mixed,,SKU,ACC-ORG-GLD-5X8,ACC-ORG-GLD-5X8,shopify,1000,deny,manual,0.88,
gift-bag-0ml-mixed,,SKU,ACC-ORG-CHGN-4X6,ACC-ORG-CHGN-4X6,shopify,1000,deny,manual,0.77,
gift-bag-0ml-mixed,,SKU,ACC-ORG-IVY-4X6,ACC-ORG-IVY-4X6,shopify,1000,deny,manual,0.77,
gift-bag-0ml-mixed,,SKU,ACC-ORG-LVN-5X8,ACC-ORG-LVN-5X8,shopify,1000,deny,manual,0.88,
gift-bag-0ml-mixed,,SKU,ACC-ORG-LTPR-5X8,ACC-ORG-LTPR-5X8,shopify,1000,deny,manual,0.88,
