sku,url,neck,family,glass,capacityMl,sha256,hasPurchase,stockUnavailable,error
GBElgFrst15BlkSht,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-short-black-cap,13-415,,Frosted,15,3833970739f13898bd65b29f59d95999e72382e238700cbca1f86a9ce3aa3d75,True,False,
GBRnd78SpryCu,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,78,f9d53ec1959dcf507e2dd9c6de7ec8ac7e809bfb2941c5d2308e5612513acce6,True,False,
GBElgFrst15Gl,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-shiny-gold-cap,13-415,,Frosted,15,580888712965a7dc1f390b4f00594df502cfa8967f810dc007761ee3d4c624fb,True,False,
GBEmp100RdcrPnkLthr,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,18-415,,Clear,100,e2ca12bf3dad2640a96c3a901b503b0dfe5f05e8e54ff3506f88fd3b169fcfb3,True,False,
GBElgFrst60SpryMtSl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap,18-415,,Frosted,60,1aac02775f476a8adc0212bc7ba8fb43ed57cbd6b931399ae3a51b169ad7d9d7,True,False,
GBElg60AnSpTslPnk,https://www.bestbottles.com/product/elegant-design-60-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar,18-415,,Clear,60,6171eea2dc6b60bf64ac5d069a8e0861e504d526d560a0221b6445a9aee3b4fe,True,False,
GBFlair15BlkSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-black-cap,13-415,,Clear,15,a5a216b97dfa523c23b542c2435b12a7d9539101365f8ce62704e8d487d6f6b2,True,False,
GBRndFrst78SpryCu,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-copper-spray-and-cap,18-415,,Frosted,78,585fbfd334dd8388bd642a2d9d31bd689f4aab869d0ec097090954ec72adb28e,True,False,
GBElgFrst15Sl,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-shiny-silver-cap,13-415,,Frosted,15,6a8345147a112531bd2161d74afb1ad97eb6737a67ad35eb8c1ea05ed2d3f762,True,False,
GBEmp100RdcrIvyLthr,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap,18-415,,Clear,100,5c329b0302e70a9044994abd218dd957c08d9fa955c13973cbc2798b02d1ad8f,True,False,
GBElgFrst60SpryShnSl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-shiny-silver-spray-and-cap,18-415,,Frosted,60,502654e19825c1d647a58fc59fc358cc1d57de7ab0a0ebd8a6f4b76a210f2693,True,False,
GBElg60AnSpTslRed,https://www.bestbottles.com/product/elegant-design-60-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar,18-415,,Clear,60,a1af46d295e39d317b99d071f88d8a22128ee2998bcd42c83d2c90d02cdf1311,True,False,
GBCrcl100SpryCu,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,100,323a3a669d2c51632ae02be8161b40d11ec23087e7af16db6668a6446e27cd2e,True,False,
GBFlair15Gl,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-shiny-gold-cap,13-415,,Clear,15,ab9f720f1c12f9de2dfe09b5f1131d98ff70c7e7a471331965c3b516d01329a7,True,False,
GBEmp100RdcrShnBlk,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-reducer-black-shiny-cap,18-415,,Clear,100,f39e551e72f024f18272a4a06935b74d1f4cce19962a536b0f773ef472b1283f,True,True,
GBElgFrst60SpryMtGl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap,18-415,,Frosted,60,867b983a58724d8b744a91dfc1932de6be6144e1f697972a7c722138d98b3b73,True,False,
GBElg60AnSpTslMtSl,https://www.bestbottles.com/product/elegant-design-60-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,18-415,,Clear,60,d33331747ebff31beb7c1191ea5fa92ef058975c3888abc0ed422826a9cd28fe,True,False,
GBSqr15BlkSht,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-short-black-cap,13-415,,Clear,15,54a7e5d49d5add24300f06452206b6465558a1cf5e6af0c3a17aec068d9ce437,True,False,
GBCrclFrst100SpryCu,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-copper-spray-and-cap,18-415,,Frosted,100,4c6bcf2819ba4621f4c340a8c69596e616375b2d10cf3aab57793d620e6f7edb,True,False,
GBFlair15Sl,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-shiny-silver-cap,13-415,,Clear,15,eb5e197ca7f43693756f30310382d9607026bda9b8c8cc8debeda18828e5a74a,True,False,
GBSlk100RdcrIvyLthr,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap,18-415,,Clear,100,8ecdb5e873cc4e448a86280396eda8f3f007fa740b2674d0f60a5b07ddb1ae0b,True,False,
GBRnd78SpryMtGl,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-matte-gold-spray-pump-and-cap,18-415,,Clear,78,45d516a9317af9561f9760a26487b46bb529311976731b4b1d5b69025cd0c94c,True,False,
GBElg60AnSpTslGl,https://www.bestbottles.com/product/elegant-design-60-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,18-415,,Clear,60,65441b303b02a37837b27e701b54394225f076443da117e1da88e5f2945f6843,True,False,
GBCyl100SpryCu,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-matte-copper-spray-and-cap,18-415,Cylinder,Clear,100,4057cb4249fcb2bb52d83c786c0bfc342e6c059159d43493a66988116d2a7ca0,True,False,
GBFlair15WhtSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-white-cap,13-415,,Clear,15,bbcaa6beb72e33c5c2f9502f96c5facf3db617aede649cdfeb3e6884a1d04cfd,True,False,
GBSlk100RdcrPnkLthr,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,18-415,,Clear,100,d590cde3c053271d13f25738da9a280a4ddd4d298eeaac39549b416622dc74e1,True,False,
GBCyl5MtlRollBlkSh,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap,13-415,Cylinder,Clear,5,342e5ff86ec1caae5d4f5474a9c944f2c3ab68fd1752bdc3611727e589bcba2e,True,False,
GBRnd78SpryMtSl,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-matte-silver-spray-pump-and-cap,18-415,,Clear,78,2874c53a9f52685f479f971a068bdde14f7f243ad21dad9a38e0ee95f8db6553,True,False,
GBElgFrst60AnSpGl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,18-415,,Frosted,60,de01e3bad08605a0930233e89a3cb98716c39235a750b0c6d4f48a63ac395b29,True,False,
GBDiva100SpryCu,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,100,ea5110c3dc76a75faf8bfe097d75e31c4b84309ee8193a8f93d982dfa97df83d,True,False,
GBSlk100RdcrShnGl,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-shiny-gold-cap,18-415,,Clear,100,e8ad2f8f88a44acbec447dd3144dada79848f90e409d91f24141dff4b0309e97,True,False,
GBCyl5MtlRollCuMatt,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap,13-415,Cylinder,Clear,5,06e29d16713ee18a60e60b6d95d24bddd08a417523315d2c678f4b387a6d9d1f,True,False,
GBRnd78SpryShnGl,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-shiny-gold-spray-pump-and-cap,18-415,,Clear,78,8723f536669175819448bd38a796f26b7e48cd9a31941713c67f1070e0c18044,True,False,
GBElgFrst60AnSpIvyGl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap,18-415,,Frosted,60,dd634308a7f27b595653889b556b2d80e2cd0130e9413746f4a92716469799a0,True,True,
GBDiva30RdcrBlkLthr,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-reducer-black-faux-leather-cap,18-415,,Clear,30,7c3744c0aeded2281dcceaf93bfc3c2e21ef01a1f06a2953edb7d706bcf926ed,True,False,
GBElg100SpryCu,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,100,272b8bea3143af077c82600a98484b6b0cb04753a3698fce599a3e39adfa2f14,True,False,
GBSlk100RdcrShnBlkTall,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-tall-black-shiny-cap,18-415,,Clear,100,b086c518cf95772b48f3b107fda6dc1ba5fc05aefca06cc3ad983cdb066cfccf,True,False,
GBCyl5MtlRollGlMatt,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-gold-cap,13-415,Cylinder,Clear,5,b8490116f9c51047e5493b86423709bf40499fcaeb666b27dedd1f559215a1f9,True,False,
GBRnd78SpryShnBlk,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-shiny-black-spray-pump-and-cap,18-415,,Clear,78,4c46c9e9ac884290a30c66c18981242e9a62c597ae6d2ecd036af55f5e17c24e,True,False,
GBElgFrst60AnSpIvySl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Frosted,60,3508d30876766831729acea43cacd2326d2a4ded6be6f80521d61b53d9017432,True,False,
GBElgFrst100SpryCu,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-copper-spray-and-cap,18-415,,Frosted,100,4085f0eb12cc003d953656a57d181cbf8239136cd8dd6fc117428184332c8a99,True,False,
GBSlk100RdcrShnBlk,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-black-shiny-cap,18-415,,Clear,100,15dcd82a021bb631394c94a9a2e4b0dd055d4bf6040b043438eed58c8a3f82fe,True,False,
GBCyl5MtlRollGlSh,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,13-415,Cylinder,Clear,5,8e01d06aa797afbea0e574c4ce7d8d1bf7c1b5b803115fc8b2b8359115af4a63,True,False,
GBRnd78SpryShnSl,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-shiny-silver-spray-and-cap,18-415,,Clear,78,1c28884a16bc1462a40596d7a3a4f09cae92b4cd26230af071a6df5e22839554,True,False,
GBElgFrst60AnSpLvn,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Frosted,60,68b7ffff46ec0b12ebbc43679b69289dcca7a61c103cb8f09e0bf5247748452c,True,True,
GBEmp100SpryCu,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,100,9e160081d92e3306fb9014aef0fcfa76d8db61706680ed4b484c9d2c038c61a2,True,False,
GBSqr15Gl,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-shiny-gold-cap,13-415,,Clear,15,854c7a11e2ed25c548c853576b9359b90796f2345c1a0b22e79f116b14da3f29,True,False,
GBSlk100RdcrBrwnLthr,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-brown-faux-leather-cap,18-415,,Clear,100,f7631b7bdeb238b1631b1be4207927ee863d711a20c66f5b21e968339d0d1cf6,True,False,
GBCyl5MtlRollPinkDot,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,13-415,Cylinder,Clear,5,c53f54adad16cb2be5e0b4d873257c3b00d9f3b9f506706bf7c4244ebe003af8,True,False,
GBRndFrst78SpryShnGl,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-shiny-gold-spray-pump-and-cap,18-415,,Frosted,78,bdc60f785635b25386dcdfdeebe364b6871e8e4b3c704217829b7bec50f688bb,True,False,
GBElgFrst60AnSpPnk,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,18-415,,Frosted,60,7239abd50fe70ccb6a221e193acba916b70961c284730b7d2174b899db590287,True,False,
GBSlk100SpryCu,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,100,0779ac50ec79ce29af7531a40a9371cdf4a20c2c358b1ddd6bef2013d7388c3f,True,False,
GBSqr15Sl,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-shiny-silver-cap,13-415,,Clear,15,9fcee1757d9f08f81a31594d768b400525d65255a902e90906551ade0a652185,True,False,
GBSlk100RdcrLBrwnLthr,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-light-brown-faux-leather-cap,18-415,,Clear,100,bbc9ca4c0c8d023d29ab83cb42ec3c3b46a1f83d0106db5792ccabd5a3eeb858,True,False,
GBCyl5MtlRollSlDot,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots,13-415,Cylinder,Clear,5,744447526f5f66185fd0170a17634dd97929b7246004c37489470d7bba0735d4,True,False,
GBRndFrst78SpryMtSl,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap,18-415,,Frosted,78,72dc5ddb98d2c44bd117e93b779dcd8f0df22741c85e72f6717e3490d18f8e18,True,False,
GBElgFrst60AnSpRed,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Frosted,60,00c5c6a5adfef40bd84055a049d8cbf4ff80ce91d8bd2f1cacd907fe6c1d72e6,True,True,
GBCyl5MtlRollSlMatt,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-matte-silver-cap,13-415,Cylinder,Clear,5,68cf3cfdb72d74e42a6fc2ab5855c1c16bc9ecc7c83a62b8c0a8281132cc549b,True,False,
GBSlk30RdcrBlkLthr,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-reducer-black-faux-leather-cap,18-415,,Clear,30,0236cdf831b0bb513dbdaeb5d7d95d7863f54dd4f2603794e3baee126a0bde29,True,False,
GBSlm100SpryCu,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,100,83690ed5c502f1b62e632a42c922a9d841fb821886c0e2ac3ce3c79357b9a477,True,False,
GBSqr15WhtSht,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-short-white-cap,13-415,,Clear,15,6bfb99d1e11fa0bc04cf61df7c6a8dbd799f98bea3fb18bb42d030bac09beb24,True,False,
GBSlk100RdcrShnSl,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-shiny-silver-cap,18-415,,Clear,100,3addeca46b8a250c2946ac4f7a296255deb97337ed4a143047bba08dc9a877dc,True,False,
GBElg60DrpSl,https://www.bestbottles.com/product/elegant-design-60-ml-glass-bottle-white-dropper-shiny-silver-collar-cap,18-415,,Clear,60,e87800b93ea28311877ee5da90ab963d480a03ff482948114d097edf17801436,True,False,
GBRndFrst78SpryShnSl,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-shiny-silver-spray-and-cap,18-415,,Frosted,78,6cfc5ecfc703e25bdcd41222264f43a5411596db93daa350ce208a970594a830,True,False,
GBElgFrst60AnSpMtSl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,18-415,,Frosted,60,85b0b6e05d4cdc974e9778f1834a3e07b565a5dcecc6716e0ca4505249f1ef1a,True,False,
GBCyl5MtlRollSlSh,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-shiny-silver-cap,13-415,Cylinder,Clear,5,940bd66e2a16c72ba2cba8bd5cd91c5e9afa0f0f22eba775d38a2dfde14f6c93,True,False,
GBSlm30RdcrBlkLthr,https://www.bestbottles.com/product/slim-design-30-ml-glass-bottle-reducer-black-faux-leather-cap,18-415,,Clear,30,846afd0e465ce9ac0b4137931ac56bcc5fc35d48a31725427bd66af38386c99f,True,False,
GBRnd128SpryCu,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-matte-copper-spray-and-cap,18-415,,Clear,128,eb8545bd2bcc61e729404e0d1b9351d1ad109938cbb04014251333d4870445a3,True,False,
GBSlk100RdcrMtSlTall,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap,18-415,,Clear,100,8844d7a4ab5166cfaf6868b8a1e43b974e015f67405cb74132f67cd80d91356a,True,False,
GBElg60DrpGl,https://www.bestbottles.com/product/elegant-design-60-ml-glass-bottle-white-dropper-shiny-gold-collar-cap,18-415,,Clear,60,c7e4832c8c5456218c4c3950a9afc91aa1fe2fe65a133c8d1f0c91355c7cbb95,True,False,
GBRndFrst78SpryShnBlk,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-shiny-black-spray-pump-and-cap,18-415,,Frosted,78,699e5aea3907fa00f8bd7128e6c33c397835b93b46c0f3c0e1a5b1b861ffc07f,True,False,
GBElgFrst60AnSpWht,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,18-415,,Frosted,60,f1e7744840be0747ae7b6324742cea4d15a5e532e3146bd39e9ad29f7b0b143d,True,False,
GBSlk100RdcrMtSl,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-silver-matte-cap,18-415,,Clear,100,71d761914bda43e215cfbae4bcfc4799c6401fb5792134058021019803401568,True,False,
GBDiva46RdcrBlkLthr,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-reducer-black-faux-leather-cap,18-415,,Clear,46,6d24bfa2d2311c0a612ef7fedffd2d844171a9bcff650e050828fc34a08ae8d2,True,False,
GBRndFrst128SpryCu,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-matte-copper-spray-and-cap,18-415,,Frosted,128,b3916290bb7294d2d220329184af67fbc2432cac81165d9ffc7fe5583e8e5fa8,True,False,
GBElgFrst60DrpSl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-white-dropper-shiny-silver-collar-cap,18-415,,Frosted,60,9fc98e6d2d857454b71b0a3745ac64e2be6af0758371cbfa4f0a03846e526b45,True,False,
GBRndFrst78SpryMtGl,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap,18-415,,Frosted,78,2c2e35252ff24ff973ec547a51d61cd86db04bce2ac6a341e641cb25a95f193a,True,False,
GBElgFrst60AnSpTslGl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,18-415,,Frosted,60,33041d16c62399f3723e5d18e56ff0b08414312b47c34ea07ede1fb463c39ef8,True,False,
GBSlk100RdcrWht,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-reducer-white-cap,18-415,,Clear,100,b5842ea0ab6f2b4800dde50cc48f3081e8d021f58b4df55d0dd824c06fa08fe4,True,False,
GBDivaFrst46RdcrBlkLthr,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-black-faux-leather-cap,18-415,,Frosted,46,26c845af205acdbfdae6687d1f2da2a11cac8ce4fe47095ac38df34209443575,True,False,
GBElgFrst60DrpGl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-white-dropper-shiny-gold-collar-cap,18-415,,Frosted,60,51f71e2d61ece1c0c5ca9be847cddf406e65ac43f876873722bad932434b5edb,True,False,
GBCrcl100SpryMtGl,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-gold-spray-pump-and-cap,18-415,,Clear,100,bd7e31a7f54e493c596f16fe5657c5ec85db94ac6600450a18ac4e385589ec36,True,False,
GBElgFrst60AnSpTslIvyGl,https://www.bestbottles.com/product/elegant-design-60-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,18-415,,Frosted,60,320b1e89a485c1a43d1274b191b4defe14658901cd6a69c1915240e9888cb2d2,True,False,
GBSlm100RdcrIvyLthr,https://www.bestbottles.com/product/slim-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap,18-415,,Clear,100,df2e35190d5bfed0a91af57d63dedf6159e6018b616bec6af6fc7a071f922fe2,True,False,
