websiteSku,graceSku,family,capacityMl,color,neckThreadSize,category,applicator,assemblyType,productUrl
GBElgFrst100AnSpTslRed,GB-ELG-FRS-100ML-AST-RED,Elegant,100.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBElgFrst100AnSpTslWht,GB-ELG-FRS-100ML-AST-WHT,Elegant,100.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBElgFrst100AnSpWht,GB-ELG-FRS-100ML-ASP-WHT-02,Elegant,100.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBElgFrst100RdcrBlkLthr,GB-ELG-FRS-100ML-RDC-BKLT,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-black-faux-leather-cap
GBElgFrst100RdcrBrwnLthr,GB-ELG-FRS-100ML-RDC-BRLT,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-brown-faux-leather-cap
GBElgFrst100RdcrIvyLthr,GB-ELG-FRS-100ML-RDC-IVLT,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-ivory-faux-leather-cap
GBElgFrst100RdcrLBrwnLthr,GB-ELG-FRS-100ML-RDC-LBLT,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-light-brown-faux-leather-cap
GBElgFrst100RdcrMtSlTall,GB-ELG-FRS-100ML-RDC-MSLV-T,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-tall-silver-matte-cap
GBElgFrst100RdcrPnkLthr,GB-ELG-FRS-100ML-RDC-PKLT,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-pink-faux-leather-cap
GBElgFrst100RdcrShnBlk,GB-ELG-FRS-100ML-RDC-SBLK,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-black-shiny-cap
GBElgFrst100RdcrShnBlkTall,GB-ELG-FRS-100ML-RDC-SBLK-T,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-tall-black-shiny-cap
GBElgFrst100RdcrShnGl,GB-ELG-FRS-100ML-RDC-SGLD,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-shiny-gold-cap
GBElgFrst100RdcrShnSl,GB-ELG-FRS-100ML-RDC-SSLV,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-shiny-silver-cap
GBElgFrst100RdcrWht,GB-ELG-FRS-100ML-RDC-WHT,Elegant,100.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-white-cap
GBElgFrst100SpryCu,GB-ELG-FRS-100ML-SPR-CPR,Elegant,100.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-copper-spray-and-cap
GBElgFrst100SpryMtGl,GB-ELG-FRS-100ML-SPR-MGLD,Elegant,100.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap
GBElgFrst100SpryMtSl,GB-ELG-FRS-100ML-SPR-MSLV,Elegant,100.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap
GBElgFrst100SpryShnBlk,GB-ELG-FRS-100ML-SPR-SBLK,Elegant,100.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-black-spray-pump-and-cap
GBElgFrst100SpryShnGl,GB-ELG-FRS-100ML-SPR-SGLD,Elegant,100.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-gold-spray-pump-and-cap
GBElgFrst100SpryShnSl,GB-ELG-FRS-100ML-SPR-SSLV,Elegant,100.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-spray-and-cap
LBElg100LtnClOvrCap,LB-ELG-CLR-100ML-LPM-COCP,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap
LBElg100LtnCu,LB-ELG-CLR-100ML-LPM-CPR,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-matte-copper-lotion-pump-and-cap
LBElg100LtnMtGl,LB-ELG-CLR-100ML-LPM-MGLD,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-matte-gold-lotion-pump-and-cap
LBElg100LtnMtSl,LB-ELG-CLR-100ML-LPM-MSLV,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-matte-silver-lotion-pump-and-cap
LBElg100LtnShnBlk,LB-ELG-CLR-100ML-LPM-SBLK,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-shiny-black-lotion-pump-and-cap
LBElg100LtnShnGl,LB-ELG-CLR-100ML-LPM-SGLD,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-shiny-gold-lotion-pump-and-cap
LBElg100LtnShnSl,LB-ELG-CLR-100ML-LPM-SSLV,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-shiny-silver-lotion-pump-and-cap
LBElg100WhtClOvrCp,LB-ELG-CLR-100ML-LPM-OVCP-T,Elegant,100.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-white-rectangular-clear-over-the-cap
LBElgFrst100LtnClOvrCap,LB-ELG-FRS-100ML-LPM-COCP,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap
LBElgFrst100LtnCu,LB-ELG-FRS-100ML-LPM-CPR,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-copper-lotion-pump-and-cap
LBElgFrst100LtnMtGl,LB-ELG-FRS-100ML-LPM-MGLD,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-gold-lotion-pump-and-cap
LBElgFrst100LtnMtSl,LB-ELG-FRS-100ML-LPM-MSLV,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap
LBElgFrst100LtnShnBlk,LB-ELG-FRS-100ML-LPM-SBLK,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-black-lotion-pump-and-cap
LBElgFrst100LtnShnGl,LB-ELG-FRS-100ML-LPM-SGLD,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-gold-lotion-pump-and-cap
LBElgFrst100LtnShnSl,LB-ELG-FRS-100ML-LPM-SSLV,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-lotion-pump-and-cap
LBElgFrst100WhtClOvrCp,LB-ELG-FRS-100ML-LPM-OVCP-T,Elegant,100.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-white-rectangular-clear-over-the-cap
GBEmp50AnSpBlk,GB-EMP-CLR-50ML-ASP-BLK,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp50AnSpGl,GB-EMP-CLR-50ML-ASP-GLD,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
GBEmp50AnSpIvyGl,GB-EMP-CLR-50ML-ASP-IVGD,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
GBEmp50AnSpIvySl,GB-EMP-CLR-50ML-ASP-IVSL,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp50AnSpLvn,GB-EMP-CLR-50ML-ASP-LVN,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp50AnSpMtSl,GB-EMP-CLR-50ML-ASP-MSLV,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
GBEmp50AnSpPnk,GB-EMP-CLR-50ML-ASP-PNK,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
GBEmp50AnSpRed,GB-EMP-CLR-50ML-ASP-RED,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp50AnSpTslBlk,GB-EMP-CLR-50ML-AST-BLK,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp50AnSpTslGl,GB-EMP-CLR-50ML-AST-GLD,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar
GBEmp50AnSpTslIvyGl,GB-EMP-CLR-50ML-AST-IVGD,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar
GBEmp50AnSpTslIvySl,GB-EMP-CLR-50ML-AST-IVSL,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp50AnSpTslLvn,GB-EMP-CLR-50ML-AST-LVN,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp50AnSpTslMtSl,GB-EMP-CLR-50ML-AST-MSLV,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar
GBEmp50AnSpTslPnk,GB-EMP-CLR-50ML-AST-PNK,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar
GBEmp50AnSpTslRed,GB-EMP-CLR-50ML-AST-RED,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp50AnSpTslWht,GB-EMP-CLR-50ML-AST-WHT,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp50AnSpWht,GB-EMP-CLR-50ML-ASP-WHT,Empire,50.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp50DrpCu,GB-EMP-CLR-50ML-DRP-CPR,Empire,50.0,Clear,18-415,Glass Bottle,Dropper,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-dropper-shiny-copper-collar-cap
GBEmp50DrpGl,GB-EMP-CLR-50ML-DRP-GLD,Empire,50.0,Clear,18-415,Glass Bottle,Dropper,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-dropper-shiny-gold-collar-cap
GBEmp50DrpSl,GB-EMP-CLR-50ML-DRP-SLV,Empire,50.0,Clear,18-415,Glass Bottle,Dropper,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-dropper-shiny-silver-collar-cap
GBEmp50RdcrBlkLthr,GB-EMP-CLR-50ML-RDC-BKLT,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-black-faux-leather-cap
GBEmp50RdcrBrwnLthr,GB-EMP-CLR-50ML-RDC-BRLT,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-brown-faux-leather-cap
GBEmp50RdcrIvyLthr,GB-EMP-CLR-50ML-RDC-IVLT,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-ivory-faux-leather-cap
GBEmp50RdcrLBrwnLthr,GB-EMP-CLR-50ML-RDC-LBLT,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-light-brown-faux-leather-cap
GBEmp50RdcrMtSl,GB-EMP-CLR-50ML-RDC-MSLV,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-silver-matte-cap
GBEmp50RdcrMtSlTall,GB-EMP-CLR-50ML-RDC-MSLV-T,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-tall-silver-matte-cap
GBEmp50RdcrPnkLthr,GB-EMP-CLR-50ML-RDC-PKLT,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-pink-faux-leather-cap
GBEmp50RdcrShnBlk,GB-EMP-CLR-50ML-RDC-SBLK,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-black-shiny-cap
GBEmp50RdcrShnBlkTall,GB-EMP-CLR-50ML-RDC-SBLK-T,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-tall-black-shiny-cap
GBEmp50RdcrShnGl,GB-EMP-CLR-50ML-RDC-SGLD,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-shiny-gold-cap
GBEmp50RdcrShnSl,GB-EMP-CLR-50ML-RDC-SSLV,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-shiny-silver-cap
GBEmp50RdcrWht,GB-EMP-CLR-50ML-RDC-WHT,Empire,50.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-reducer-white-cap
GBEmp50SpryCu,GB-EMP-CLR-50ML-SPR-CPR,Empire,50.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-copper-spray-and-cap
GBEmp50SpryMtGl,GB-EMP-CLR-50ML-SPR-MGLD,Empire,50.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-gold-spray-pump-and-cap
GBEmp50SpryMtSl,GB-EMP-CLR-50ML-SPR-MSLV,Empire,50.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-silver-spray-pump-and-cap
GBEmp50SpryShnBlk,GB-EMP-CLR-50ML-SPR-SBLK,Empire,50.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-black-spray-pump-and-cap
GBEmp50SpryShnGl,GB-EMP-CLR-50ML-SPR-SGLD,Empire,50.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-gold-spray-pump-and-cap
GBEmp50SpryShnSl,GB-EMP-CLR-50ML-SPR-SSLV,Empire,50.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-silver-spray-and-cap
LBEmp50LtnClOvrCap,LB-EMP-CLR-50ML-LPM-COCP,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap
LBEmp50LtnCu,LB-EMP-CLR-50ML-LPM-CPR,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-copper-lotion-pump-and-cap
LBEmp50LtnMtGl,LB-EMP-CLR-50ML-LPM-MGLD,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-gold-lotion-pump-and-cap
LBEmp50LtnMtSl,LB-EMP-CLR-50ML-LPM-MSLV,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-matte-silver-lotion-pump-and-cap
LBEmp50LtnShnBlk,LB-EMP-CLR-50ML-LPM-SBLK,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-black-lotion-pump-and-cap
LBEmp50LtnShnGl,LB-EMP-CLR-50ML-LPM-SGLD,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-gold-lotion-pump-and-cap
LBEmp50LtnShnSl,LB-EMP-CLR-50ML-LPM-SSLV,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-shiny-silver-lotion-pump-and-cap
LBEmp50WhtClOvrCp,LB-EMP-CLR-50ML-LPM-OVCP-T,Empire,50.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/empire-design-50-ml-glass-bottle-white-rectangular-clear-over-the-cap
GBEmp100AnSpBlk,GB-EMP-CLR-100ML-ASP-BLK,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp100AnSpGl,GB-EMP-CLR-100ML-ASP-GLD,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
GBEmp100AnSpIvyGl,GB-EMP-CLR-100ML-ASP-IVGD,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
GBEmp100AnSpIvySl,GB-EMP-CLR-100ML-ASP-IVSL,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp100AnSpLvn,GB-EMP-CLR-100ML-ASP-LVN,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp100AnSpMtSl,GB-EMP-CLR-100ML-ASP-MSLV,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
GBEmp100AnSpPnk,GB-EMP-CLR-100ML-ASP-PNK,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
GBEmp100AnSpRed,GB-EMP-CLR-100ML-ASP-RED,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBEmp100AnSpTslBlk,GB-EMP-CLR-100ML-AST-BLK,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp100AnSpTslGl,GB-EMP-CLR-100ML-AST-GLD,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar
GBEmp100AnSpTslIvyGl,GB-EMP-CLR-100ML-AST-IVGD,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar
GBEmp100AnSpTslIvySl,GB-EMP-CLR-100ML-AST-IVSL,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp100AnSpTslLvn,GB-EMP-CLR-100ML-AST-LVN,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBEmp100AnSpTslMtSl,GB-EMP-CLR-100ML-AST-MSLV,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar
GBEmp100AnSpTslPnk,GB-EMP-CLR-100ML-AST-PNK,Empire,100.0,Clear,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar
