environment,family,sku,body,capacity,neck,glass,fitment,finish,visible,candidate,component,issue,sellable,stock,kit_completeness,kit_slots,kit_conflicts
local,Cylinder,LBCyl25LtnMtSl,cylinder-25ml|18-415|Glass Bottle,25,18-415,Clear,Lotion Pump,Matte Silver,False,False,,compatibility_unresolved,,In Stock,,,[]
local,Cylinder,GBCyl5RollSlDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Plastic Roller Ball,Silver with Dots,True,True,CPRoll13-415SlDot,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,LBCyl25LtnShnSl,cylinder-25ml|18-415|Glass Bottle,25,18-415,Clear,Lotion Pump,Shiny Silver,True,True,Ltn18-415ShnSl,,,In Stock,full,diptube | body | overcap,[]
local,Cylinder,GBCyl5RollPinkDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Plastic Roller Ball,Pink with Dots,True,True,CPRoll13-415PinkDot,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,LBCyl25LtnCu,cylinder-25ml|18-415|Glass Bottle,25,18-415,Clear,Lotion Pump,Copper,True,True,Ltn18-415Cu,,,In Stock,full,diptube | body | pump | overcap,[]
local,Cylinder,GBCyl5RollCuMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Plastic Roller Ball,Matte Copper,True,True,CPRoll13-415Cu,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCylAmb9RollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Plastic Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,body | roller | cap,[]
local,Cylinder,GBCyl100AnSpBlk,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Black,True,True,AnSp18-415Blk,,,In Stock,full,body | diptube | sprayer,[]
local,Cylinder,GBCyl5RollGlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Plastic Roller Ball,Matte Gold,True,True,CPRoll13-415GlMt,,,In Stock,full,body | roller | cap,[]
local,Cylinder,GBCyl100AnSpTslBlk,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Black,True,True,AnSpTsl18-415Blk,,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBCyl5RollSlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Plastic Roller Ball,Matte Silver,True,True,CPRoll13-415SlMt,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCylBlu9RollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Plastic Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,body | roller | cap,[]
local,Cylinder,GBCylFrst9RollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Plastic Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,body | roller | cap,[]
local,Cylinder,GBCyl9RollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Plastic Roller Ball,Black with Dots,False,True,CpRoll17-415BlkDot,media_unavailable,,In Stock,,,[]
local,Cylinder,GBCylSwrl9RollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Swirl,Plastic Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,body | roller | cap,[]
local,Cylinder,GBTallCyl9RollBlkDot,cylinder-9ml|13-415|Glass Bottle,9,13-415,Clear,Plastic Roller Ball,Black with Dots,True,True,CPRoll13-415BlackDot,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBTallCylFrst9RollBlkDot,cylinder-9ml|13-415|Glass Bottle,9,13-415,Frosted,Plastic Roller Ball,Black with Dots,True,True,CPRoll13-415BlackDot,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCyl9MtlRollMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Matte Silver,True,True,CpRoll17-415MattSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl9MtlRollSlDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Silver with Dots,True,True,CpRoll17-415SlDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl9MtlRollPnkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Pink with Dots,True,True,CpRoll17-415PnkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollGlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Shiny Gold,True,True,CPRoll13-415GlSh,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCyl9MtlRollMattGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Matte Gold,True,True,CpRoll17-415MattGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollSlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Shiny Silver,True,True,CPRoll13-415SlSh,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCyl9MtlRollShnGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Shiny Gold,True,True,CpRoll17-415ShnGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollBlkSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Shiny Black,True,True,CPRoll13-415BlkSh,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCyl9MtlRollShnSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Shiny Silver,True,True,CpRoll17-415ShnSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollGlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Matte Gold,True,True,CPRoll13-415GlMt,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCyl9MtlRollMattCu,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Matte Copper,True,True,CpRoll17-415Cu,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollPinkDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Pink with Dots,True,True,CPRoll13-415PinkDot,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCyl9MtlRollShBlk,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Shiny Black,True,True,CpRoll17-415ShnBlk,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollSlDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Silver with Dots,True,True,CPRoll13-415SlDot,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCyl9MtlRollWht,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,White,True,True,CpRoll17-415White,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollCuMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Matte Copper,True,True,CPRoll13-415Cu,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCylAmb9MtlRollWht,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,White,True,True,CpRoll17-415White,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5RollSlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Plastic Roller Ball,Matte Silver,True,True,CPRoll13-415SlMt,,,In Stock,capSplit,body | roller | cap,[]
local,Cylinder,GBCylAmb9MtlRollMattCu,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Matte Copper,True,True,CpRoll17-415Cu,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl9SpryMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Fine Mist Sprayer,Clear,True,True,Spry17-415MattSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCylAmb9MtlRollMattGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Matte Gold,True,True,CpRoll17-415MattGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl9SpryGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Fine Mist Sprayer,Clear,True,True,Spry17-415Gl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCylAmb9MtlRollMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Matte Silver,True,True,CpRoll17-415MattSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl9SpryShSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Fine Mist Sprayer,Clear,False,True,Spry17-415ShnSl,media_unavailable,,In Stock,,,[]
local,Cylinder,GBRoll28Blk,cylinder-28ml|16mm|Glass Bottle,28,16mm,Clear,Plastic Roller Ball,Black,False,False,,compatibility_unresolved,,In Stock,,,[]
local,Cylinder,GBCylAmb9MtlRollPnkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Pink Dotted,True,True,CpRoll17-415PnkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl9SpryRd,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Fine Mist Sprayer,Clear,False,False,,compatibility_unresolved,,In Stock,,,[]
local,Cylinder,GBCylAmb9MtlRollShBlk,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Shiny Black,True,True,CpRoll17-415ShnBlk,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl9SpryTur,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Fine Mist Sprayer,Clear,True,True,Spry17-415Tur,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCylAmb9MtlRollShnGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Shiny Gold,True,True,CpRoll17-415ShnGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylAmb9SpryGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Fine Mist Sprayer,Gold,True,True,Spry17-415Gl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCylAmb9MtlRollShnSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Shiny Silver,True,True,CpRoll17-415ShnSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylAmb9SpryMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Fine Mist Sprayer,Matte Silver,True,True,Spry17-415MattSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl50RollBlk,cylinder-50ml|16mm|Glass Bottle,50,16mm,Clear,Plastic Roller Ball,Black,False,False,,compatibility_unresolved,,In Stock,,,[]
local,Cylinder,GBCylAmb9MtlRollSlDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Silver Dotted,True,True,CpRoll17-415SlDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylAmb9SpryShSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Fine Mist Sprayer,Shiny Silver,True,True,Spry17-415ShnSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCylAmb9SpryTur,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Fine Mist Sprayer,Turquoise,True,True,Spry17-415Tur,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCylAmb9SpryRd,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Fine Mist Sprayer,Red,True,True,Spry17-415Red,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl5MtlRollBlkDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Black with Dots,True,True,CPRoll13-415BlackDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu5MtlRollBlkDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Black with Dots,True,True,CPRoll13-415BlackDot,,,In Stock,capSplit,body | cap,[]
local,Cylinder,GBCyl100AnSpLvn,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Lavender,False,False,,compatibility_unresolved,,In Stock,,,[]
local,Cylinder,GBCylBlu9SpryTur,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Fine Mist Sprayer,Turquoise,True,True,Spry17-415Tur,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpPnk,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Pink,True,True,CP18-415AnSpPnk,,,In Stock,full,body | diptube | sprayer,[]
local,Cylinder,GBCylBlu9SpryMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Fine Mist Sprayer,Matte Silver,True,True,Spry17-415MattSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpMtSl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Matte Silver,True,True,AnSp18-415MtSl,,,In Stock,full,body | sprayer | diptube,[]
local,Cylinder,GBCylBlu9MtlRollMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Matte Silver,True,True,CpRoll17-415MattSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu9SpryGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Fine Mist Sprayer,Gold,True,True,Spry17-415Gl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpIvySl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Ivory,True,True,AnSp18-415IvySl,,,In Stock,full,body | diptube | sprayer,[]
local,Cylinder,GBCyl9MtlRollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Metal Roller Ball,Black with Dots,True,True,CpRoll17-415BlkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu9MtlRollSlDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Silver Dotted,True,True,CpRoll17-415SlDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu9SpryShSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Fine Mist Sprayer,Shiny Silver,True,True,Spry17-415ShnSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpGl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Gold,True,True,AnSp18-415Gl,,,In Stock,full,body | diptube | sprayer,[]
local,Cylinder,GBCylAmb9MtlRollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Metal Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu9MtlRollPnkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Pink Dotted,True,True,CpRoll17-415PnkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu9SpryRd,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Fine Mist Sprayer,Red,True,True,Spry17-415Red,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpIvyGl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Ivory,False,False,,compatibility_unresolved,,In Stock,,,[]
local,Cylinder,GBCylBlu9MtlRollMattGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Matte Gold,True,True,CpRoll17-415MattGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylFrst9SpryGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Fine Mist Sprayer,Gold,True,True,Spry17-415Gl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpWht,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,White,True,True,AnSp18-415Wht,,,In Stock,full,body | diptube | sprayer,[]
local,Cylinder,GBCylBlu9MtlRollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu9MtlRollShnGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Shiny Gold,True,True,CpRoll17-415ShnGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylFrst9SpryMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Fine Mist Sprayer,Matte Silver,True,True,Spry17-415MattSl,,,In Stock,full,body | sprayer | collar | overcap,[]
local,Cylinder,GBCyl100AnSpRed,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer,Red,False,False,,compatibility_unresolved,,In Stock,,,[]
local,Cylinder,GBCylFrst9MtlRollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylFrst9SpryShSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Fine Mist Sprayer,Shiny Silver,True,True,Spry17-415ShnSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCylBlu9MtlRollShnSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Shiny Silver,True,True,CpRoll17-415ShnSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCyl100AnSpTslLvn,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Lavender,True,True,AnSpTsl18-415Lvn,,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBCylSwrl9MtlRollBlkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Swirl,Metal Roller Ball,Black Dotted,True,True,CpRoll17-415BlkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylBlu9MtlRollMattCu,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Matte Copper,True,True,CpRoll17-415Cu,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylFrst9SpryTur,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Fine Mist Sprayer,Turquoise,True,True,Spry17-415Tur,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpTslIvyGl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Ivory,False,True,AnSpTsl18-415IvyGl,ambiguous_configuration,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBTallCyl9MtlRollBlkDot,cylinder-9ml|13-415|Glass Bottle,9,13-415,Clear,Metal Roller Ball,Black with Dots,True,True,CPRoll13-415BlackDot,,,In Stock,capSplit,body | cap,[]
local,Cylinder,GBCylBlu9MtlRollShBlk,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,Shiny Black,True,True,CpRoll17-415ShnBlk,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylFrst9SpryRd,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Fine Mist Sprayer,Red,True,True,Spry17-415Red,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpTslIvySl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Ivory,False,True,AnSpTsl18-415IvySl,ambiguous_configuration,,In Stock,full,body | diptube | sprayer,[]
local,Cylinder,GBTallCylFrst9MtlRollBlkDot,cylinder-9ml|13-415|Glass Bottle,9,13-415,Frosted,Metal Roller Ball,Black with Dots,True,True,CPRoll13-415BlackDot,,,In Stock,capSplit,body | cap,[]
local,Cylinder,GBCylBlu9MtlRollWht,cylinder-9ml|17-415|Glass Bottle,9,17-415,Cobalt Blue,Metal Roller Ball,White,True,True,CpRoll17-415White,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylSwrl9SpryGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Swirl,Fine Mist Sprayer,Gold,True,True,Spry17-415Gl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpTslWht,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,White,True,True,AnSpTsl18-415Wht,,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBCylFrst9MtlRollWht,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,White,True,True,CpRoll17-415White,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylSwrl9SpryMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Swirl,Fine Mist Sprayer,Matte Silver,True,True,Spry17-415MattSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpTslPnk,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Pink,True,True,AnSpTsl18-415Pnk,,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBCylFrst9MtlRollMattCu,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Matte Copper,True,True,CpRoll17-415Cu,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylSwrl9SpryShSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Swirl,Fine Mist Sprayer,Shiny Silver,True,True,Spry17-415ShnSl,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpTslRed,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Red,True,True,AnSpTsl18-415Red,,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBCylFrst9MtlRollMattSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Matte Silver,True,True,CpRoll17-415MattSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylSwrl9SpryRd,cylinder-9ml|17-415|Glass Bottle,9,17-415,Swirl,Fine Mist Sprayer,Red,True,True,Spry17-415Red,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpTslMtSl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Matte Silver,True,True,AnSpTsl18-415MtS,,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBCylFrst9MtlRollSlDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Silver Dotted,True,True,CpRoll17-415SlDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBCylSwrl9SpryTur,cylinder-9ml|17-415|Glass Bottle,9,17-415,Swirl,Fine Mist Sprayer,Clear,True,True,Spry17-415Tur,,,In Stock,full,body | sprayer | overcap | collar,[]
local,Cylinder,GBCyl100AnSpTslGl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Vintage Bulb Sprayer with Tassel,Gold,True,True,CP18-415AnSpTslGl,,,In Stock,full,diptube | body | sprayer,[]
local,Cylinder,GBCylFrst9MtlRollPnkDot,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Pink Dotted,True,True,CpRoll17-415PnkDot,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBTallCyl9SpryBluMatt,cylinder-9ml|13-415|Glass Bottle,9,13-415,Clear,Fine Mist Sprayer,Matte Blue,True,True,CP13-415SpryBluMt,,,In Stock,full,body | diptube | sprayer | overcap,[]
local,Cylinder,GBCylFrst9MtlRollMattGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Matte Gold,True,True,CpRoll17-415MattGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBTallCyl9SpryCuMatt,cylinder-9ml|13-415|Glass Bottle,9,13-415,Clear,Fine Mist Sprayer,Matte Copper,True,True,CP13-415SpryCuMt,,,In Stock,full,body | diptube | sprayer | overcap,[]
local,Cylinder,LBCyl50LtnMtGl,cylinder-50ml|18-415|Glass Bottle,50,18-415,Clear,Lotion Pump,Matte Gold,True,True,Ltn18-415MtGl,,,In Stock,full,body | diptube | pump | overcap,[]
local,Cylinder,GBCylFrst9MtlRollShnGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Shiny Gold,True,True,CpRoll17-415ShnGl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBTallCyl9SpryBlkSh,cylinder-9ml|13-415|Glass Bottle,9,13-415,Clear,Fine Mist Sprayer,Shiny Black,True,True,CP13-415SpryBlkSh,,,In Stock,full,body | diptube | sprayer | overcap,[]
local,Cylinder,LBCyl50LtnShnGl,cylinder-50ml|18-415|Glass Bottle,50,18-415,Clear,Lotion Pump,Shiny Gold,True,True,Ltn18-415ShnGl,,,In Stock,full,body | diptube | pump | overcap,[]
local,Cylinder,GBCylAmb9RollWht,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Plastic Roller Ball,White,True,True,CpRoll17-415White,,,In Stock,full,body | roller | cap,[]
local,Cylinder,GBCylFrst9MtlRollShnSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Frosted,Metal Roller Ball,Shiny Silver,True,True,CpRoll17-415ShnSl,,,In Stock,full,roller | body | cap,[]
local,Cylinder,GBTallCyl9SpryGlMatt,cylinder-9ml|13-415|Glass Bottle,9,13-415,Clear,Fine Mist Sprayer,Matte Gold,True,True,CP13-415SpryGlMt,,,In Stock,full,body | diptube | sprayer | overcap,[]
