role,sku,family,status,desktopCandidates,clientCandidates,sourceUrl
assembly,GBCyl9MtlRollShnGl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/6. GBCyl9MtlRollShnGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/6. GBCyl9MtlRollShnGl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-metal-roller-ball-shiny-gold-cap
assembly,GBCylBlu5RollBlkSh,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Blue 5ml Cyl (Capped) PSD/25. GBCylBlu5RollBlkSh.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/1. Blue 5ml Cyl (Uncapped) PSD/25. GBCylBlu5RollBlkSh.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/2. Blue 5ml Cyl (Capped) PSD/25. GBCylBlu5RollBlkSh.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-plastic-roller-ball-plug-black-shiny-cap
assembly,GBCyl9MtlRollShnSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/7. GBCyl9MtlRollShnSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/7. GBCyl9MtlRollShnSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-metal-roller-ball-shiny-silver-cap
assembly,GBCylBlu5RollGlMatt,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Blue 5ml Cyl (Capped) PSD/17. GBCylBlu5RollGlMatt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/1. Blue 5ml Cyl (Uncapped) PSD/17. GBCylBlu5RollGlMatt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/2. Blue 5ml Cyl (Capped) PSD/17. GBCylBlu5RollGlMatt.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-plastic-roller-ball-plug-matte-gold-cap
assembly,GBCyl9MtlRollMattCu,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/8. GBCyl9MtlRollMattCu.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/8. GBCyl9MtlRollMattCu.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-metal-roller-ball-matte-copper-cap
assembly,GBCylBlu5RollPinkDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Blue 5ml Cyl (Capped) PSD/13. GBCylBlu5RollPinkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/1. Blue 5ml Cyl (Uncapped) PSD/13. GBCylBlu5RollPinkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/2. Blue 5ml Cyl (Capped) PSD/13. GBCylBlu5RollPinkDot.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots
assembly,GBCyl9MtlRollShBlk,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/9. GBCyl9MtlRollShBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/9. GBCyl9MtlRollShBlk.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-metal-roller-ball-shiny-black-cap
assembly,GBCylBlu5RollSlDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Blue 5ml Cyl (Capped) PSD/11. GBCylBlu5RollSlDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/1. Blue 5ml Cyl (Uncapped) PSD/11. GBCylBlu5RollSlDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/2. Blue 5ml Cyl (Capped) PSD/11. GBCylBlu5RollSlDot.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots
assembly,GBCyl9MtlRollWht,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/10. GBCyl9MtlRollWht.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/10. GBCyl9MtlRollWht.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-metal-roller-ball-white-cap
assembly,GBCylBlu5RollCuMatt,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Blue 5ml Cyl (Capped) PSD/23. GBCylBlu5RollCuMatt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/1. Blue 5ml Cyl (Uncapped) PSD/23. GBCylBlu5RollCuMatt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/2. Blue 5ml Cyl (Capped) PSD/23. GBCylBlu5RollCuMatt.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-plastic-roller-ball-plug-matte-copper-cap
assembly,GBCylAmb9MtlRollWht,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/10. GBCylAmb9MtlRollWht.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/10. GBCylAmb9MtlRollWht.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-white-cap
assembly,GBCylBlu5RollSlMatt,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Blue 5ml Cyl (Capped) PSD/15. GBCylBlu5RollSlMatt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/1. Blue 5ml Cyl (Uncapped) PSD/15. GBCylBlu5RollSlMatt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/2. Blue 5ml Cyl (Capped) PSD/15. GBCylBlu5RollSlMatt.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-plastic-roller-ball-plug-matte-silver-cap
assembly,GBCylAmb9MtlRollMattCu,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/8. GBCylAmb9MtlRollMattCu.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/8. GBCylAmb9MtlRollMattCu.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-matte-copper-cap
assembly,GBCyl9SpryMattSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Capped/GBCyl9SpryMattSl.psd | /Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Uncapped/GBCyl9SpryMattSl.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/22. GBCyl9SpryMattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/22. GBCyl9SpryMattSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-sprayer-matte-silver-trim-and-cap
assembly,GBCylAmb9MtlRollMattGl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/5. GBCylAmb9MtlRollMattGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/5. GBCylAmb9MtlRollMattGl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-matte-gold-cap
assembly,GBCyl9SpryGl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Capped/GBCyl9SpryGl.psd | /Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Uncapped/GBCyl9SpryGl.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/21. GBCyl9SpryGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/21. GBCyl9SpryGl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-sprayer-gold-trim-and-cap
assembly,GBCylAmb9MtlRollMattSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/1. GBCylAmb9MtlRollMattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/1. GBCylAmb9MtlRollMattSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-matte-silver-cap
assembly,GBCyl9SpryShSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Capped/GBCyl9SpryShSl.psd | /Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Uncapped/GBCyl9SpryShSl.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/24. GBCyl9SpryShSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/24. GBCyl9SpryShSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-sprayer-shiny-silver-trim-and-cap
assembly,GBRoll28Blk,Cylinder,source matching pending; inspect alternate filenames and embedded layers,,,https://www.bestbottles.com/product/cylinder-style-28-ml-glass-bottle-plastic-roll-on-and-black-cap
assembly,GBCylAmb9MtlRollPnkDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/4. GBCylAmb9MtlRollPnkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/4. GBCylAmb9MtlRollPnkDot.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-pink-dot-cap
assembly,GBCyl9SpryRd,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Capped/GBCyl9SpryRd.psd | /Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Uncapped/GBCyl9SpryRd.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/25. GBCyl9SpryRd.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/25. GBCyl9SpryRd.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-sprayer-red-trim-and-cap
assembly,GBCylAmb9MtlRollShBlk,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/9. GBCylAmb9MtlRollShBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/9. GBCylAmb9MtlRollShBlk.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-shiny-black-cap
assembly,GBCyl9SpryTur,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Capped/GBCyl9SpryTur.psd | /Users/jordanrichter/Desktop/Best Bottles/17-415 Bottles/Uncapped/GBCyl9SpryTur.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/26. GBCyl9SpryTur.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/26. GBCyl9SpryTur.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-sprayer-turquoise-trim-and-cap
assembly,GBCylAmb9MtlRollShnGl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/6. GBCylAmb9MtlRollShnGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/6. GBCylAmb9MtlRollShnGl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-shiny-gold-cap
assembly,GBCylAmb9SpryGl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/21. GBCylAmb9SpryGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/21. GBCylAmb9SpryGl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-gold-trim-and-cap
assembly,GBCylAmb9MtlRollShnSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/7. GBCylAmb9MtlRollShnSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/7. GBCylAmb9MtlRollShnSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-shiny-silver-cap
assembly,GBCylAmb9SpryMattSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/22. GBCylAmb9SpryMattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/22. GBCylAmb9SpryMattSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-matte-silver-trim-and-cap
assembly,GBCyl50RollBlk,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/13. 16 mm/3. 50ml Capped/1. GBCyl50RollBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/13. 16 mm/4. 50ml Uncapped/1. GBCyl50RollBlk.psd,https://www.bestbottles.com/product/cylinder-style-50-ml-glass-bottle-plastic-roll-on-and-black-cap
assembly,GBCylAmb9MtlRollSlDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/3. GBCylAmb9MtlRollSlDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/3. GBCylAmb9MtlRollSlDot.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-silver-dot-cap
assembly,GBCylAmb9SpryShSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/24. GBCylAmb9SpryShSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/24. GBCylAmb9SpryShSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-shiny-silver-trim-and-cap
assembly,GBCylAmb9SpryTur,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/26. GBCylAmb9SpryTur.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/26. GBCylAmb9SpryTur.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-turquoise-trim-and-cap
assembly,GBCylAmb9SpryRd,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/3. Amber 9ml (Uncapped)/25. GBCylAmb9SpryRd.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/4. Amber 9ml (Capped)/25. GBCylAmb9SpryRd.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-red-trim-and-cap
assembly,GBCyl5MtlRollBlkDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/2. Clear 5ml Cylinder/1. Clear 5ml Cly (Uncapped) PSD /26. GBCyl5MtlRollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/2. Clear 5ml Cylinder/2. Clear 5ml Cly (Capped) PSD/26. GBCyl5MtlRollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Clear 5ml Cly (Capped) PSD/26. GBCyl5MtlRollBlkDot.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots
assembly,GBCylBlu5MtlRollBlkDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/24. 13-415 Bottles Capped Images/2. Blue 5ml Cyl (Capped) PSD/26. GBCylBlu5MtlRollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/1. Blue 5ml Cyl (Uncapped) PSD/26. GBCylBlu5MtlRollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/3. Blue 5ml Cylinder/2. Blue 5ml Cyl (Capped) PSD/26. GBCylBlu5MtlRollBlkDot.psd,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots
assembly,GBCyl100AnSpLvn,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /3. Cylindrical 100ml/1. Cylindrical 100ml PSD/33. GBCyl100AnSpLvn.psd,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
assembly,GBCylBlu9SpryTur,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/1. Cobalt Blue 9ml  (Uncapped)/26. GBCylBlu9SpryTur.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/2. Cobalt Blue 9ml  (Capped)/26. GBCylBlu9SpryTur.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-turquoise-trim-and-cap
assembly,GBCyl100AnSpPnk,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /3. Cylindrical 100ml/1. Cylindrical 100ml PSD/34. GBCyl100AnSpPnk.psd,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
assembly,GBCylBlu9SpryMattSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/1. Cobalt Blue 9ml  (Uncapped)/22. GBCylBlu9SpryMattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/2. Cobalt Blue 9ml  (Capped)/22. GBCylBlu9SpryMattSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-matte-silver-trim-and-cap
assembly,GBCyl100AnSpMtSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /3. Cylindrical 100ml/1. Cylindrical 100ml PSD/35. GBCyl100AnSpMtSl.psd,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
assembly,GBCylBlu9MtlRollMattSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/1. Cobalt Blue 9ml  (Uncapped)/1. GBCylBlu9MtlRollMattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/2. Cobalt Blue 9ml  (Capped)/1. GBCylBlu9MtlRollMattSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-metal-roller-ball-matte-silver-cap
assembly,GBCylBlu9SpryGl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/1. Cobalt Blue 9ml  (Uncapped)/21. GBCylBlu9SpryGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/2. Cobalt Blue 9ml  (Capped)/21. GBCylBlu9SpryGl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-gold-trim-and-cap
assembly,GBCyl100AnSpIvySl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /3. Cylindrical 100ml/1. Cylindrical 100ml PSD/36. GBCyl100AnSpIvySl.psd,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
assembly,GBCyl9MtlRollBlkDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/10. Clear  (Capped)/2. GBCyl9MtlRollBlkDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/9. Clear  (Uncapped)/2. GBCyl9MtlRollBlkDot.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-clear-glass-bottle-metal-roller-ball-black-dot-cap
assembly,GBCylBlu9MtlRollSlDot,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/1. Cobalt Blue 9ml  (Uncapped)/3. GBCylBlu9MtlRollSlDot.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/2. Cobalt Blue 9ml  (Capped)/3. GBCylBlu9MtlRollSlDot.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-metal-roller-ball-silver-dot-cap
assembly,GBCylBlu9SpryShSl,Cylinder,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/1. Cobalt Blue 9ml  (Uncapped)/24. GBCylBlu9SpryShSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/2. Cobalt Blue 9ml  (Capped)/24. GBCylBlu9SpryShSl.psd,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-shiny-silver-trim-and-cap
