productId,websiteSku,graceSku,category,family,shape,color,capacity,capacityMl,capacityOz,applicator,capColor,trimColor,capStyle,capHeight,ballMaterial,neckThreadSize,heightWithCap,heightWithoutCap,diameter,bottleWeightG,caseQuantity,qbPrice,webPrice1pc,webPrice10pc,webPrice12pc,stockStatus,itemName,itemDescription,imageUrl,productUrl,dataGrade,bottleCollection,fitmentStatus,graceDescription,assemblyType,componentGroup,verified,importSource
BB-PK-000-0027,OBagRed5x8,ACC-ORG-RED-5X8,Packaging,Gift Bag,,,0 ml (0 oz),0,0,,,,,,,,,,,,,,0.88,0.84,,In Stock,Red Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,Red Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,https://www.bestbottles.com/images/store/enlarged_pics/OBagRed5x8.gif,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Red-5x8,,Gift Bag,,,,,false,grace_products_final_json
BB-GB-006-0018,GBTulip6RollPinkDot,GB-CYL-CLR-6ML-ROL-PKDT,Glass Bottle,Tulip,,Clear,6 ml (0.2 oz),6,0.2,Plastic Roller Ball,,,,,,13-415,,,,,,,0.74,,0.7,In Stock,"Tulip design 6ml, 1/5oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trav","Tulip design 6ml, 1/5oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trav",https://www.bestbottles.com/images/store/enlarged_pics/GBTulip6RollPinkDot.gif,https://www.bestbottles.com/product/tulip-design-6ml-bottle-plastic-roller-ball-plug-pink-cap-with-dots,,Tulip,,,3-part,,false,grace_products_final_json
BB-GB-009-0061,GBCylBlu9MtlRollShnGl,GB-CYL-BLU-9ML-MRL-SGLD,Glass Bottle,Cylinder,,Cobalt Blue,9 ml (0.3 oz),9,0.3,Metal Roller Ball,,,,,,17-415,,,,,,,0.77,,0.73,In Stock,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. Pri","Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. Pri",https://www.bestbottles.com/images/store/enlarged_pics/GBCylBlu9MtlRollShnGl.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-metal-roller-ball-shiny-gold-cap,,Cylinder,,,3-part,,false,grace_products_final_json
BB-GB-000-0008,GBDiva30AnSpPnk,GB-DVA-CLR-30ML-ASP-PNK,Glass Bottle,Diva,,Clear,30 ml (1.01 oz),30,1.01,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,5.9,,5.61,In Stock,"Diva design 30 ml, 1oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you","Diva design 30 ml, 1oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva30AnSpPnk.gif,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,,Diva,,,2-part,,false,grace_products_final_json
BB-GB-009-0103,GBCylFrst9SpryMattSl,GB-CYL-FRS-9ML-SPR-MSLV,Glass Bottle,Cylinder,,Frosted,9 ml (0.3 oz),9,0.3,Fine Mist Sprayer,,,,,,17-415,,,,,,,0.98,,0.93,In Stock,"Cylinder design 9ml,1/3 oz frosted glass bottle with fine mist sprayer with matte silver trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each","Cylinder design 9ml,1/3 oz frosted glass bottle with fine mist sprayer with matte silver trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBCylFrst9SpryMattSl.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-sprayer-matte-silver-trim-and-cap,,Cylinder,,,2-part,,false,grace_products_final_json
BB-GB-100-0080,GBCyl100AnSpRed,GB-CYL-CLR-100ML-ASP-RED,Glass Bottle,Cylinder,,Clear,100 ml (3.38 oz),100,3.38,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,5.9,,5.61,In Stock,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea","Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",https://www.bestbottles.com/images/store/enlarged_pics/GBCyl100AnSpRed.gif,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,,Cylinder,,,2-part,,false,grace_products_final_json
BB-GB-050-0233,LBCrcl50LtnShnBlk,LB-CIR-CLR-50ML-LPM-SBLK,Glass Bottle,Circle,,Clear,50 ml (1.69 oz),50,1.69,Lotion Pump,,,,,,18-415,,,,,,,2.6,,2.47,In Stock,"Circle design 50 ml, 1.7oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles available","Circle design 50 ml, 1.7oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles available",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl50LtnShnBlk.gif,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-shiny-black-lotion-pump-and-cap,,Circle,,,2-part,,false,grace_products_final_json
BB-GB-009-0081,GBCylFrst9MtlRollBlkDot,GB-CYL-FRS-9ML-MRL-BKDT,Glass Bottle,Cylinder,,Frosted,9 ml (0.3 oz),9,0.3,Metal Roller Ball,,,,,,17-415,,,,,,,0.9,,0.86,In Stock,"Cylinder design 9ml,1/3 oz frosted glass bottle with metal roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each","Cylinder design 9ml,1/3 oz frosted glass bottle with metal roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBCylFrst9MtlRollBlkDot.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-black-dot-cap,,Cylinder,,,3-part,,false,grace_products_final_json
BB-PK-000-0028,OBagSilver4x6,ACC-ORG-SLV-4X6-02,Packaging,Gift Bag,,,0 ml (0 oz),0,0,,,,,,,,,,,,,,0.77,0.73,,In Stock,Silver Gray Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,Silver Gray Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,https://www.bestbottles.com/images/store/enlarged_pics/OBagSilver4x6.gif,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Silver-4x6,,Gift Bag,,,,,false,grace_products_final_json
BB-GB-050-0031,GBCrcl50RdcrShnGl,GB-CIR-CLR-50ML-RDC-SGLD,Glass Bottle,Circle,,Clear,50 ml (1.69 oz),50,1.69,Reducer,,,,,,18-415,,,,,,,1.57,,1.49,In Stock,"Circle design 50 ml, 1.7oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri","Circle design 50 ml, 1.7oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl50RdcrShnGl.gif,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-shiny-gold-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-006-0019,GBTulip6RollSlDot,GB-CYL-CLR-6ML-ROL-SLDT,Glass Bottle,Tulip,,Clear,6 ml (0.2 oz),6,0.2,Plastic Roller Ball,,,,,,13-415,,,,,,,0.74,,0.7,In Stock,"Tulip design 6ml, 1/5oz Clear glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tr","Tulip design 6ml, 1/5oz Clear glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tr",https://www.bestbottles.com/images/store/enlarged_pics/GBTulip6RollSlDot.gif,https://www.bestbottles.com/product/tulip-design-6ml-bottle-plastic-roller-ball-plug-silver-cap-with-dots,,Tulip,,,3-part,,false,grace_products_final_json
BB-GB-009-0105,GBCylFrst9SpryShSl,GB-CYL-FRS-9ML-SPR-SSLV,Glass Bottle,Cylinder,,Frosted,9 ml (0.3 oz),9,0.3,Fine Mist Sprayer,,,,,,17-415,,,,,,,0.98,,0.93,In Stock,"Cylinder design 9ml,1/3 oz frosted glass bottle with fine mist sprayer with shiny silver trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each","Cylinder design 9ml,1/3 oz frosted glass bottle with fine mist sprayer with shiny silver trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBCylFrst9SpryShSl.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-sprayer-shiny-silver-trim-and-cap,,Cylinder,,,2-part,,false,grace_products_final_json
BB-GB-009-0062,GBCylBlu9MtlRollShnSl,GB-CYL-BLU-9ML-MRL-SSLV,Glass Bottle,Cylinder,,Cobalt Blue,9 ml (0.3 oz),9,0.3,Metal Roller Ball,,,,,,17-415,,,,,,,0.77,,0.73,In Stock,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P","Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P",https://www.bestbottles.com/images/store/enlarged_pics/GBCylBlu9MtlRollShnSl.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-metal-roller-ball-shiny-silver-cap,,Cylinder,,,3-part,,false,grace_products_final_json
BB-GB-100-0085,GBCyl100AnSpTslLvn,GB-CYL-CLR-100ML-AST-LVN,Glass Bottle,Cylinder,,Clear,100 ml (3.38 oz),100,3.38,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers","Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers",https://www.bestbottles.com/images/store/enlarged_pics/GBCyl100AnSpTslLvn.gif,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,,Cylinder,,,2-part,,false,grace_products_final_json
BB-GB-050-0232,LBCrcl50LtnMtSl,LB-CIR-CLR-50ML-LPM-MSLV,Glass Bottle,Circle,,Clear,50 ml (1.69 oz),50,1.69,Lotion Pump,,,,,,18-415,,,,,,,2.6,,2.47,In Stock,"Circle design 50 ml, 1.7oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles available","Circle design 50 ml, 1.7oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles available",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl50LtnMtSl.gif,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-matte-silver-lotion-pump-and-cap,,Circle,,,2-part,,false,grace_products_final_json
BB-GB-009-0107,GBCylSwrl9MtlRollBlkDot,GB-CYL-CLR-9ML-MRL-BKDT-01,Glass Bottle,Cylinder,,Swirl,9 ml (0.3 oz),9,0.3,Metal Roller Ball,,,,,,17-415,,,,,,,0.92,,0.87,In Stock,"Cylinder swirl design 9ml,1/3 oz glass bottle with metal roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each","Cylinder swirl design 9ml,1/3 oz glass bottle with metal roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBCylSwrl9MtlRollBlkDot.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-black-dot-cap,,Cylinder,,,3-part,,false,grace_products_final_json
BB-PK-000-0041,VBagBlack4x3,ACC-VLV-BLK-4X3,Packaging,Gift Bag,,,0 ml (0 oz),0,0,,,,,,,,,,,,,,0.44,0.42,,In Stock,"Black velveteen gift bag / pouch. Size : 4\ tall x 3""wide.""""""","Black velveteen gift bag / pouch. Size : 4\ tall x 3""wide.""""""",https://www.bestbottles.com/images/store/enlarged_pics/VBagBlack4x3.gif,https://www.bestbottles.com/product/Velveteen-gift-bag-Red-4x3,,Gift Bag,,,,,false,grace_products_final_json
BB-GB-006-0020,GBTulip6RollSlMatt,GB-CYL-CLR-6ML-ROL-MSLV,Glass Bottle,Tulip,,Clear,6 ml (0.2 oz),6,0.2,Plastic Roller Ball,,,,,,13-415,,,,,,,0.72,,0.68,In Stock,"Tulip design 6ml, 1/5oz Clear glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel","Tulip design 6ml, 1/5oz Clear glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",https://www.bestbottles.com/images/store/enlarged_pics/GBTulip6RollSlMatt.gif,https://www.bestbottles.com/product/tulip-design-6ml-bottle-plastic-roller-ball-plug-matte-silver-cap,,Tulip,,,3-part,,false,grace_products_final_json
BB-GB-050-0024,GBCrcl50RdcrIvyLthr,GB-CIR-CLR-50ML-RDC-IVLT,Glass Bottle,Circle,,Clear,50 ml (1.69 oz),50,1.69,Reducer,,,,,,18-415,,,,,,,1.85,,1.76,In Stock,"Circle design 50 ml, 1.7oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml s","Circle design 50 ml, 1.7oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml s",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl50RdcrIvyLthr.gif,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-reducer-ivory-faux-leather-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-009-0056,GBCylBlu9MtlRollMattCu,GB-CYL-BLU-9ML-MRL-MCPR,Glass Bottle,Cylinder,,Cobalt Blue,9 ml (0.3 oz),9,0.3,Metal Roller Ball,,,,,,17-415,,,,,,,0.77,,0.73,In Stock,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P","Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P",https://www.bestbottles.com/images/store/enlarged_pics/GBCylBlu9MtlRollMattCu.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-metal-roller-ball-matte-copper-cap,,Cylinder,,,3-part,,false,grace_products_final_json
BB-GB-009-0106,GBCylFrst9SpryTur,GB-CYL-FRS-9ML-SPR-TRQ,Glass Bottle,Cylinder,,Frosted,9 ml (0.3 oz),9,0.3,Fine Mist Sprayer,,,,,,17-415,,,,,,,0.98,,0.93,In Stock,"Cylinder design 9ml,1/3 oz frosted glass bottle with fine mist sprayer with turquoise trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each","Cylinder design 9ml,1/3 oz frosted glass bottle with fine mist sprayer with turquoise trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBCylFrst9SpryTur.gif,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-sprayer-turquoise-trim-and-cap,,Cylinder,,,2-part,,false,grace_products_final_json
BB-GB-100-0083,GBCyl100AnSpTslIvyGl,GB-CYL-CLR-100ML-AST-IVGD,Glass Bottle,Cylinder,,Clear,100 ml (3.38 oz),100,3.38,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.65,,6.32,In Stock,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha","Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",https://www.bestbottles.com/images/store/enlarged_pics/GBCyl100AnSpTslIvyGl.gif,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,,Cylinder,,,2-part,,false,grace_products_final_json
BB-GB-050-0235,LBCrcl50LtnShnSl,LB-CIR-CLR-50ML-LPM-SSLV,Glass Bottle,Circle,,Clear,50 ml (1.69 oz),50,1.69,Lotion Pump,,,,,,18-415,,,,,,,2.6,,2.47,In Stock,"Circle design 50 ml, 1.7oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles available","Circle design 50 ml, 1.7oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles available",https://www.bestbottles.com/images/store/enlarged_pics/LBCrcl50LtnShnSl.gif,https://www.bestbottles.com/product/circle-design-50-ml-glass-bottle-shiny-silver-lotion-pump-and-cap,,Circle,,,2-part,,false,grace_products_final_json
