graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-SLK-CLR-50ML-ASP-GLD,GBSlk50AnSpGl,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of your",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-SLK-CLR-50ML-ASP-GLD.png,
GB-RND-FRS-128ML-ASP-05,GBRndFrst128AnSpTslLvn,Round,"Round design 128 ml, 4.33oz frosted glass bottle with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",Frosted,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-128ML-ASP-05_1779532380937_s56sb5.png,
LB-ELG-FRS-100ML-LPM-COCP,LBElgFrst100LtnClOvrCap,Elegant,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegan",Frosted,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/LB-ELG-FRS-100ML-LPM-COCP_1779482826759_fospxe.png,
GB-CIR-CLR-15ML-ROL-SLDT,GBCrcl15RollSlDot,Circle,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. P",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-CIR-CLR-15ML-ROL-SLDT.png,
GB-SQR-CLR-15ML-MRL-SSLV,GBSqr15MtlRollSlSh,Square,"Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price e",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-SQR-CLR-15ML-MRL-SSLV__GBSqr15MtlRollSlSh__pdp-main__v001.png,
GB-ELG-FRS-30ML-SPR-SGLD,GBElgFrst30SpryShnGl,Elegant,"Elegant design 30 ml, Frosted glass bottle with sprayer and shiny gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",Frosted,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-30ML-SPR-SGLD_1779482927800_1ej2q9.png,
GB-SLK-CLR-50ML-ASP-IVGD,GBSlk50AnSpIvyGl,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-SLK-CLR-50ML-ASP-IVGD.png,
GB-RND-FRS-128ML-ASP-07,GBRndFrst128AnSpTslPnk,Round,"Round design 128 ml, 4.33oz frosted glass bottle with Pink vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",Frosted,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-128ML-ASP-07_1779532379802_b01gyq.png,
LB-RND-CLR-128ML-LPM-SGLD,LBRnd128LtnShnGl,Round,"Round design 128 ml, 4.33oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes - 78",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780331675110_bra5f6.png,
GB-CIR-CLR-15ML-ROL-MSLV,GBCrcl15RollSlMatt,Circle,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CIR-CLR-15ML-ROL-MSLV__GBCrcl15RollSlMatt__pdp-main__v001.png,
GB-CYL-CLR-28ML-MRL-02,GBMtlRoll28Wht,Cylinder,"Cylinder style 28 ml bottle with metal roller ball plug and white cap. For use with fragrances, oils, massage oils, light lotions and ointments. Roll-on plug has a large roller ball. Price Each",Clear,28 ml (0.95 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/28spCpRollBlk.png,
GB-ELG-FRS-30ML-SPR-SSLV,GBElgFrst30SpryShSl,Elegant,"Elegant design 30 ml, Frosted glass bottle with sprayer and shiny silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",Frosted,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-30ML-SPR-SSLV_1779482932367_ckfhc4.png,
GB-SLK-CLR-50ML-ASP-WHT,GBSlk50AnSpWht,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-SLK-CLR-50ML-ASP-WHT.png,
GB-RND-FRS-128ML-ASP-09,GBRndFrst128AnSpTslWht,Round,"Round design 128 ml, 4.33oz frosted glass bottle with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Frosted,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-128ML-ASP-09_1779532374034_pyu70g.png,
LB-RND-CLR-128ML-LPM-MSLV,LBRnd128LtnMtSl,Round,"Round design 128 ml, 4.33oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes -",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780331735165_biscg4.png,
GB-CIR-CLR-15ML-ROL-SSLV,GBCrcl15RollSlSh,Circle,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-CIR-CLR-15ML-ROL-SSLV.png,
LB-RND-CLR-128ML-LPM-COCP,LBRnd128LtnClOvrCap,Round,"Round design 128 ml, 4.33oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round desig",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780331798555_oek7b0.png,
GB-ELG-FRS-30ML-SPR-MSLV,GBElgFrst30SpryMattSl,Elegant,"Elegant design 30 ml, Frosted glass bottle with sprayer and matte silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",Frosted,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-30ML-SPR-MSLV_1779482934095_n1bmpu.png,
GB-SLK-CLR-50ML-ASP-RED,GBSlk50AnSpRed,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-SLK-CLR-50ML-ASP-RED.png,
GB-RND-FRS-128ML-ASP-06,GBRndFrst128AnSpTslMtSl,Round,"Round design 128 ml, 4.33oz frosted glass bottle with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",Frosted,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Round/GB-RND-FRS-128ML-ASP-06_1779532378938_1emr5u.png,
LB-RND-CLR-128ML-LPM-CPR,LBRnd128LtnCu,Round,"Round design 128 ml, 4.33oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes -",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780331861543_d2cfkd.png,
LB-RND-FRS-128ML-LPM-CLR,LBRndFrst128LtnClOvrCap,Round,"Round design 128 ml, 4.33oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round des",Frosted,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/LB-RND-FRS-128ML-LPM-CLR__LBRndFrst128LtnClOvrCap__pdp-main__v001.png,
GB-ELG-CLR-15ML-ROL-SSLV,GBElg15RollSlSh,Elegant,"Elegant design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Pric",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-ELG-CLR-15ML-ROL-SSLV.png,
GB-ELG-FRS-30ML-SPR-MGLD,GBElgFrst30SpryMattGl,Elegant,"Elegant design 30 ml, Frosted glass bottle with sprayer and matte gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",Frosted,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-30ML-SPR-MGLD_1779482931539_jws3mj.png,
GB-SLK-CLR-50ML-AST-LVN,GBSlk50AnSpTslLvn,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-SLK-CLR-50ML-AST-LVN.png,
LB-RND-CLR-128ML-LPM-MGLD,LBRnd128LtnMtGl,Round,"Round design 128 ml, 4.33oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes - 78",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780331945644_mvl3hs.png,
GB-ELG-CLR-15ML-ROL-SGLD,GBElg15RollGlSh,Elegant,"Elegant design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-ELG-CLR-15ML-ROL-SGLD.png,
GB-SLK-CLR-30ML-SPR-MGLD,GBSlk30SpryMtGl,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. Price ea",Clear,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-SLK-CLR-30ML-SPR-MGLD.png,
GB-SLK-CLR-50ML-AST-IVGD,GBSlk50AnSpTslIvyGl,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-SLK-CLR-50ML-AST-IVGD.png,
LB-RND-CLR-128ML-LPM-SBLK,LBRnd128LtnShnBlk,Round,"Round design 128 ml, 4.33oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes - 7",Clear,128 ml (4.33 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1780332005336_1s9f9v.png,
GB-ELG-CLR-15ML-ROL-PKDT,GBElg15RollPinkDot,Elegant,"Elegant design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Pr",Clear,15 ml (0.51 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/best-bottles/local-generation/reference-backed-clear-remaining-batch-001-nb2-2026-06-09/cap-on/GB-ELG-CLR-15ML-ROL-PKDT.png,
GB-BSR-CLR-30ML-MRO-GLD,GBBstn1ozMtlRollonGl,Boston Round,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",Clear,30 ml (1.01 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779650601459_932trh.png,
