id,grace_sku,website_sku,category,family,capacity,neck_thread_size,item_name,item_description,image_url,price_1,price_10,price_12,in_stock,product_url,compatible_components_count,color,canonical_slug,colorSource,csvLastUpdatedAt,convexSyncedAt
BB-GB-030-0025,GB-BSR-AMB-30ML-MRO-GLD,GBBstnAmb1ozMtlRollonGl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with metal roller plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each","Boston round design 30ml, 1oz Amber glass bottle with metal roller plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozMtlRollonGl.gif,1.07,,1.02,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-metal-roller-ball-shiny-gold-cap,20.0,amber,boston-round-30ml-amber-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0030,GB-BSR-AMB-30ML-MRL-SSLV,GBBstnAmb1ozMtlRollonShnSl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with metal roller plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each","Boston round design 30ml, 1oz Amber glass bottle with metal roller plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozMtlRollonShnSl.gif,1.07,,0.68,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-metal-roller-ball-shiny-silver-cap,20.0,amber,boston-round-30ml-amber-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0032,GB-BSR-AMB-30ML-RON-MBLK,GBBstnAmb1ozRollonMattBlk,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each","Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozRollonMattBlk.gif,0.92,,0.87,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-plastic-roller-ball-matte-black-cap,20.0,amber,boston-round-30ml-amber-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0033,GB-BSR-AMB-30ML-RON-MGLD,GBBstnAmb1ozRollonMattGl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each","Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozRollonMattGl.gif,0.92,,0.87,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-plastic-roller-ball-matte-gold-cap,20.0,amber,boston-round-30ml-amber-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0034,GB-BSR-AMB-30ML-RON-MSLV,GBBstnAmb1ozRollonMattSl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each","Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozRollonMattSl.gif,0.92,,0.87,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-plastic-roller-ball-matte-silver-cap,20.0,amber,boston-round-30ml-amber-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0031,GB-BSR-AMB-30ML-RON-GLD,GBBstnAmb1ozRollonGl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each","Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozRollonGl.gif,0.92,,0.87,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-plastic-roller-ball-shiny-gold-cap,20.0,amber,boston-round-30ml-amber-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0036,GB-BSR-AMB-30ML-RON-SSLV,GBBstnAmb1ozRollonShnSl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each","Boston round design 30ml, 1oz Amber glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozRollonShnSl.gif,0.92,,0.87,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-plastic-roller-ball-shiny-silver-cap,20.0,amber,boston-round-30ml-amber-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0022,GB-BSR-AMB-30ML-BLK-S,GBBstnAmb1ozBlkCapSht,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with short black cap. For use with Perfume oils, essential oils, diffuser oils and aromatherapy. Price each","Boston round design 30ml, 1oz Amber glass bottle with short black cap. For use with Perfume oils, essential oils, diffuser oils and aromatherapy. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozBlkCapSht.gif,0.47,,0.45,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-short-black-cap,20.0,amber,boston-round-30ml-amber,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0037,GB-BSR-AMB-30ML-WHT-T-01,GBBstnAmb1ozWhtDropper,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Amber glass bottle with white dropper. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each","Boston round design 30ml, 1oz Amber glass bottle with white dropper. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstnAmb1ozWhtDropper.gif,0.72,,0.71,True,https://www.bestbottles.com/product/boston-round-design-1-oz-amber-glass-bottle-white-dropper,20.0,amber,boston-round-30ml-amber-dropper,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0006,GB-BSR-CLR-30ML-DRP-SGTR-T-01,GBBstn1ozBlkDrpShnGlTrim,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle and black dropper with a shiny gold trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each","Boston round design 30ml, 1oz Clear glass bottle and black dropper with a shiny gold trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozBlkDrpShnGlTrim.gif,0.87,,0.83,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-black-dropper-shiny-silver-trim-cap,20.0,black,boston-round-30ml-black-dropper,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0020,GB-BSR-CLR-30ML-DRP-SGTR-T-02,GBBstn1ozWhtDrpShnGlTrim,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle and white dropper with a shiny gold trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each","Boston round design 30ml, 1oz Clear glass bottle and white dropper with a shiny gold trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozWhtDrpShnGlTrim.gif,0.87,,0.83,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-white-dropper-shiny-gold-trim-cap,20.0,white,boston-round-30ml-white-dropper,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0021,GB-BSR-CLR-30ML-DRP-SSTR-T,GBBstn1ozWhtDrpShnSlTrim,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle and white dropper with a shiny silver trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each","Boston round design 30ml, 1oz Clear glass bottle and white dropper with a shiny silver trim cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozWhtDrpShnSlTrim.gif,0.87,,0.83,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-white-dropper-shiny-silver-trim-cap,20.0,white,boston-round-30ml-white-dropper,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0005,GB-BSR-CLR-30ML-DRP-BLK-T,GBBstn1ozBlkDrp,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle with black dropper. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each","Boston round design 30ml, 1oz Clear glass bottle with black dropper. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozBlkDrp.gif,0.72,,0.68,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-black-dropper,20.0,black,boston-round-30ml-black-dropper,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0009,GB-BSR-CLR-30ML-MRO-MBLK,GBBstn1ozMtlRollonMattBlk,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each","Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozMtlRollonMattBlk.gif,1.07,,1.02,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-metal-roller-ball-matte-black-cap,20.0,black,boston-round-30ml-black-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0010,GB-BSR-CLR-30ML-MRO-MGLD,GBBstn1ozMtlRollonMattGl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each","Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozMtlRollonMattGl.gif,1.07,,1.02,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-metal-roller-ball-matte-gold-cap,20.0,clear,boston-round-30ml-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0011,GB-BSR-CLR-30ML-MRO-MSLV,GBBstn1ozMtlRollonMattSl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. Price","Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozMtlRollonMattSl.gif,1.07,,1.02,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-metal-roller-ball-matte-silver-cap,20.0,clear,boston-round-30ml-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0008,GB-BSR-CLR-30ML-MRO-GLD,GBBstn1ozMtlRollonGl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each","Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozMtlRollonGl.gif,1.07,,1.02,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-metal-roller-ball-shiny-gold-cap,20.0,clear,boston-round-30ml-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0012,GB-BSR-CLR-30ML-MRO-SSLV,GBBstn1ozMtlRollonShnSl,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each","Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozMtlRollonShnSl.gif,1.07,,1.02,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-metal-roller-ball-shiny-silver-cap,20.0,clear,boston-round-30ml-rollon,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-030-0013,GB-BSR-CLR-30ML-RBL-MBLK,GBBstn1ozRollonMattBlk,Glass Bottle,Boston Round,30 ml (1.01 oz),20-400,"Boston round design 30ml, 1oz Clear glass bottle with plastic roller ball plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each","Boston round design 30ml, 1oz Clear glass bottle with plastic roller ball plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozRollMattBlk.gif,0.92,,0.87,True,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-plastic-roller-ball-matte-black-cap,20.0,black,boston-round-30ml-black-rollon,text-mined,2026-06-24T22:18:29.034Z,
