grace_sku,neck_finish,capacity_ml,height_mm,height_capped_mm,diameter_mm,width_mm,depth_mm,page
GBSlm30AnSpMtSl,18-415,30.0,87.0,115.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_matte_silver_vintage_style_sprayer_matte_silver_collar_cap.html
GBSlm30AnSpPnk,18-415,30.0,87.0,115.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_pink_vintage_style_bulb_sprayer_shiny_gold_collar_cap.html
GBSlm30AnSpRed,18-415,30.0,87.0,115.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_red_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBSlm30RdcrBlkLthr,18-415,30.0,87.0,101.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_black_faux_leather_cap.html
GBSlm30RdcrShnBlk,18-415,30.0,87.0,91.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_black_shiny_cap.html
GBSlm30RdcrBrwnLthr,18-415,30.0,87.0,101.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_brown_faux_leather_cap.html
GBSlm30RdcrIvyLthr,18-415,30.0,87.0,101.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_ivory_faux_leather_cap.html
GBSlm30RdcrLBrwnLthr,18-415,30.0,87.0,101.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_light_brown_faux_leather_cap.html
GBSlm30RdcrPnkLthr,18-415,30.0,87.0,101.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_pink_faux_leather_cap.html
GBSlm30RdcrShnGl,18-415,30.0,87.0,91.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_shiny_gold_cap.html
GBSlm30RdcrShnSl,18-415,30.0,87.0,91.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_shiny_silver_cap.html
GBSlm30RdcrMtSl,18-415,30.0,87.0,91.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_silver_matte_cap.html
GBSlm30RdcrShnBlkTall,18-415,30.0,87.0,98.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_tall_black_shiny_cap.html
GBSlm30RdcrMtSlTall,18-415,30.0,87.0,98.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_tall_silver_matte_cap.html
GBSlm30RdcrWht,18-415,30.0,87.0,98.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_reducer_white_cap.html
LBSlm30LtnShnBlk,18-415,30.0,87.0,112.0,,30.0,30.0,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_shiny_black_lotion_pump_and_cap.html
GBSlm30SpryShnBlk,18-415,30.0,87.0,112.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_shiny_black_spray_pump_and_cap.html
LBSlm30LtnShnGl,18-415,30.0,87.0,112.0,,30.0,30.0,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_shiny_gold_lotion_pump_and_cap.html
GBSlm30SpryShnGl,18-415,30.0,87.0,112.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_shiny_gold_spray_pump_and_cap.html
LBSlm30LtnShnSl,18-415,30.0,87.0,112.0,,30.0,30.0,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_shiny_silver_lotion_pump_and_cap.html
GBSlm30SpryShnSl,18-415,30.0,87.0,112.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_shiny_silver_spray_and_cap.html
GBSlm30DrpCu,18-415,30.0,87.0,109.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_white_dropper_shiny_copper_collar_cap.html
GBSlm30DrpGl,18-415,30.0,87.0,109.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_white_dropper_shiny_gold_collar_cap.html
GBSlm30DrpSl,18-415,30.0,87.0,109.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_white_dropper_shiny_silver_collar_cap.html
GBSlm30AnSpWht,18-415,30.0,87.0,115.0,30.0,30.0,,https_www_bestbottles_com_product_slim_design_30_ml_glass_bottle_white_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBSlm50AnSpBlk,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_black_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBSlm50AnSpTslBlk,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_black_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
LBSlm50LtnClOvrCap,18-415,50.0,121.0,113.0,,31.0,31.0,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_clear_over_the_cap_lotion_pump_matte_silver_collar_cap.html
GBSlm50AnSpGl,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_gold_vintage_style_sprayer_shiny_gold_collar_cap.html
GBSlm50AnSpTslGl,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_gold_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBSlm50AnSpIvyGl,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_ivory_vintage_style_bulb_sprayer_shiny_gold_collar_cap.html
GBSlm50AnSpIvySl,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_ivory_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBSlm50AnSpTslIvyGl,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_ivory_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBSlm50AnSpTslIvySl,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_ivory_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBSlm50AnSpLvn,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_lavender_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBSlm50AnSpTslLvn,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_lavender_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
LBSlm50LtnCu,18-415,50.0,121.0,112.0,,31.0,31.0,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_copper_lotion_pump_and_cap.html
GBSlm50SpryCu,18-415,50.0,121.0,146.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_copper_spray_and_cap.html
LBSlm50LtnMtGl,18-415,50.0,121.0,112.0,,31.0,31.0,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_gold_lotion_pump_and_cap.html
GBSlm50SpryMtGl,18-415,50.0,121.0,146.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_gold_spray_pump_and_cap.html
LBSlm50LtnMtSl,18-415,50.0,121.0,112.0,,31.0,31.0,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_silver_lotion_pump_and_cap.html
GBSlm50SpryMtSl,18-415,50.0,121.0,146.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_silver_spray_pump_and_cap.html
GBSlm50AnSpMtSl,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_silver_vintage_style_sprayer_matte_silver_collar_cap.html
GBSlm50AnSpTslMtSl,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_matte_silver_vintage_style_sprayer_with_tassel_matte_silver_collar.html
GBSlm50AnSpPnk,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_pink_vintage_style_bulb_sprayer_shiny_gold_collar_cap.html
GBSlm50AnSpTslPnk,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_pink_vintage_style_sprayer_with_tassel_shiny_gold_collar.html
GBSlm50AnSpRed,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_red_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBSlm50AnSpTslRed,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_red_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
GBSlm50RdcrBlkLthr,18-415,50.0,121.0,135.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_black_faux_leather_cap.html
GBSlm50RdcrShnBlk,18-415,50.0,121.0,125.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_black_shiny_cap.html
GBSlm50RdcrBrwnLthr,18-415,50.0,121.0,135.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_brown_faux_leather_cap.html
GBSlm50RdcrIvyLthr,18-415,50.0,121.0,135.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_ivory_faux_leather_cap.html
GBSlm50RdcrLBrwnLthr,18-415,50.0,121.0,135.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_light_brown_faux_leather_cap.html
GBSlm50RdcrPnkLthr,18-415,50.0,121.0,135.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_pink_faux_leather_cap.html
GBSlm50RdcrShnGl,18-415,50.0,121.0,125.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_shiny_gold_cap.html
GBSlm50RdcrShnSl,18-415,50.0,121.0,125.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_shiny_silver_cap.html
GBSlm50RdcrMtSl,18-415,50.0,121.0,125.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_silver_matte_cap.html
GBSlm50RdcrShnBlkTall,18-415,50.0,121.0,132.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_tall_black_shiny_cap.html
GBSlm50RdcrMtSlTall,18-415,50.0,121.0,132.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_tall_silver_matte_cap.html
GBSlm50RdcrWht,18-415,50.0,121.0,132.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_reducer_white_cap.html
LBSlm50LtnShnBlk,18-415,50.0,121.0,112.0,,31.0,31.0,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_shiny_black_lotion_pump_and_cap.html
GBSlm50SpryShnBlk,18-415,50.0,121.0,146.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_shiny_black_spray_pump_and_cap.html
LBSlm50LtnShnGl,18-415,50.0,121.0,112.0,,31.0,31.0,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_shiny_gold_lotion_pump_and_cap.html
GBSlm50SpryShnGl,18-415,50.0,121.0,146.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_shiny_gold_spray_pump_and_cap.html
LBSlm50LtnShnSl,18-415,50.0,121.0,112.0,,31.0,31.0,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_shiny_silver_lotion_pump_and_cap.html
GBSlm50SpryShnSl,18-415,50.0,121.0,146.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_shiny_silver_spray_and_cap.html
GBSlm50AnSpWht,18-415,50.0,121.0,147.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_white_vintage_style_bulb_sprayer_shiny_silver_collar_cap.html
GBSlm50AnSpTslWht,18-415,50.0,121.0,143.0,31.0,31.0,,https_www_bestbottles_com_product_slim_design_50_ml_glass_bottle_white_vintage_style_sprayer_with_tassel_shiny_silver_collar.html
Spry17-415Blk,17-415,0.0,,31.0,19.0,,,https_www_bestbottles_com_product_spray_top_black_trim_color_17_415.html
CP13-415SpryCuMt,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_copper_13_415.html
Spry18-415Cu,18-415,0.0,,41.0,23.0,,,https_www_bestbottles_com_product_spray_top_copper_color_18_415.html
Spry17-415Gl,17-415,0.0,,31.0,19.0,,,https_www_bestbottles_com_product_spray_top_gold_color_17_415.html
CP13-415SpryBlkMt,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_matte_black_13_415.html
CP13-415SpryBluMt,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_matte_blue_13_415.html
CP13-415SpryGlMt,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_matte_gold_13_415.html
Spry15-415MattGl,15-415,0.0,,41.0,20.0,,,https_www_bestbottles_com_product_spray_top_matte_gold_color_15_415.html
Spry18-415MtGl,18-415,0.0,,41.0,23.0,,,https_www_bestbottles_com_product_spray_top_matte_gold_color_18_415.html
CP13-415SprySlMt,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_matte_silver_13_415.html
Spry15-415MattSl,15-415,0.0,,41.0,20.0,,,https_www_bestbottles_com_product_spray_top_matte_silver_color_15_415.html
Spry17-415MattSl,17-415,0.0,,31.0,19.0,,,https_www_bestbottles_com_product_spray_top_matte_silver_color_17_415.html
Spry18-415MtSl,18-415,0.0,,41.0,23.0,,,https_www_bestbottles_com_product_spray_top_matte_silver_color_18_415.html
Spry17-415Red,17-415,0.0,,31.0,19.0,,,https_www_bestbottles_com_product_spray_top_red_color_17_415.html
CP13-415SpryBlkSh,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_shiny_black_13_415.html
Spry15-415Blk,15-415,0.0,,41.0,20.0,,,https_www_bestbottles_com_product_spray_top_shiny_black_color_15_415.html
Spry18-415ShnBlk,18-415,0.0,,41.0,23.0,,,https_www_bestbottles_com_product_spray_top_shiny_black_color_18_415.html
CP13-415SpryGlSh,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_shiny_gold_13_415.html
Spry15-415ShnGl,15-415,0.0,,41.0,20.0,,,https_www_bestbottles_com_product_spray_top_shiny_gold_color_15_415.html
Spry18-415ShnGl,18-415,0.0,,41.0,23.0,,,https_www_bestbottles_com_product_spray_top_shiny_gold_color_18_415.html
CP13-415SprySlSh,13-415,0.0,,32.0,17.0,,,https_www_bestbottles_com_product_spray_top_shiny_silver_13_415.html
Spry15-415ShnSl,15-415,0.0,,41.0,20.0,,,https_www_bestbottles_com_product_spray_top_shiny_silver_color_15_415.html
Spry17-415ShnSl,17-415,0.0,,31.0,19.0,,,https_www_bestbottles_com_product_spray_top_shiny_silver_color_17_415.html
Spry18-415ShnSl,18-415,0.0,,41.0,23.0,,,https_www_bestbottles_com_product_spray_top_shiny_silver_color_18_415.html
Spry17-415Tur,17-415,0.0,,31.0,19.0,,,https_www_bestbottles_com_product_spray_top_turquoise_color_17_415.html
GBSqr15SpryBluMatt,13-415,15.0,52.0,73.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_matte_blue_spray.html
GBSqr15SpryCuMatt,13-415,15.0,52.0,73.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_matte_copper_spray.html
GBSqr15SpryGlMatt,13-415,15.0,52.0,73.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_matte_gold_spray.html
GBSqr15SprySlMatt,13-415,15.0,52.0,73.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_matte_silver_spray.html
GBSqr15MtlRollBlkSh,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_black_shiny_cap.html
GBSqr15MtlRollBlkDot,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_black_shiny_cap_with_dots.html
GBSqr15MtlRollCuMatt,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_matte_copper_cap.html
GBSqr15MtlRollGlMatt,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_matte_gold_cap.html
GBSqr15MtlRollSlMatt,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_matte_silver_cap.html
GBSqr15MtlRollPinkDot,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_pink_cap_with_dots.html
GBSqr15MtlRollGlSh,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_shiny_gold_cap.html
GBSqr15MtlRollSlSh,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_shiny_silver_cap.html
GBSqr15MtlRollSlDot,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_metal_roller_ball_plug_silver_cap_with_dots.html
GBSqr15RollBlkSh,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_black_shiny_cap.html
GBSqr15RollBlkDot,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_black_shiny_cap_with_dots.html
GBSqr15RollCuMatt,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_matte_copper_cap.html
GBSqr15RollGlMatt,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_matte_gold_cap.html
GBSqr15RollSlMatt,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_matte_silver_cap.html
GBSqr15RollPinkDot,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_pink_cap_with_dots.html
GBSqr15RollGlSh,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_shiny_gold_cap.html
GBSqr15RollSlSh,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_shiny_silver_cap.html
GBSqr15RollSlDot,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_plastic_roller_ball_plug_silver_cap_with_dots.html
GBSqr15SpryBlkSh,13-415,15.0,52.0,73.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_shiny_black_spray.html
GBSqr15Gl,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_shiny_gold_cap.html
GBSqr15SpryGlSh,13-415,15.0,52.0,73.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_shiny_gold_spray.html
GBSqr15Sl,13-415,15.0,52.0,65.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_shiny_silver_cap.html
GBSqr15SprySlSh,13-415,15.0,52.0,73.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_shiny_silver_spray.html
GBSqr15BlkSht,13-415,15.0,52.0,55.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_short_black_cap.html
GBSqr15WhtSht,13-415,15.0,52.0,55.0,,26.0,26.0,https_www_bestbottles_com_product_square_design_15_ml_glass_bottle_short_white_cap.html
GBTallCylFrst9SpryBlkMatt,13-415,9.0,106.0,126.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_matte_black_spray.html
GBTallCylFrst9SpryBluMatt,13-415,9.0,106.0,126.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_matte_blue_spray.html
GBTallCylFrst9SpryCuMatt,13-415,9.0,106.0,126.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_matte_copper_spray.html
GBTallCylFrst9SpryGlMatt,13-415,9.0,106.0,126.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_matte_gold_spray.html
GBTallCylFrst9SprySlMatt,13-415,9.0,106.0,126.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_matte_silver_spray.html
GBTallCylFrst9MtlRollBlkSh,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_black_shiny_cap.html
GBTallCylFrst9MtlRollBlkDot,13-415,9.0,106.0,111.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_black_shiny_cap_with_dots.html
GBTallCylFrst9MtlRollCuMatt,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_matte_copper_cap.html
GBTallCylFrst9MtlRollGlMatt,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_matte_gold_cap.html
GBTallCylFrst9MtlRollSlMatt,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_matte_silver_cap.html
GBTallCylFrst9MtlRollPinkDot,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_pink_cap_with_dots.html
GBTallCylFrst9MtlRollGlSh,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_shiny_gold_cap.html
GBTallCylFrst9MtlRollSlSh,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_shiny_silver_cap.html
GBTallCylFrst9MtlRollSlDot,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_metal_roller_ball_plug_silver_cap_with_dots.html
GBTallCylFrst9RollBlkSh,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_plastic_roller_ball_plug_black_shiny_cap.html
GBTallCylFrst9RollBlkDot,13-415,9.0,106.0,118.0,18.0,,,https_www_bestbottles_com_product_tall_cylinder_design_9_ml_frosted_glass_bottle_plastic_roller_ball_plug_black_shiny_cap_with_dots.html
