family,product_group_slug,sku,website_sku,product_media_count,issue,recommended_next_action,convex_image_url,product_media_sample
Atomizer,atomizer-5ml-slim,GB-SLM-BLK-5ML-ATM-BLK-T,GBAtom5SlimBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779588034304_nb3j5c_046d75ee-7554-4bd7-8bf8-f8d86ad9dd1e.png?v=1779602567,
Atomizer,atomizer-5ml-slim,GB-SLM-CLR-5ML-ATM-GLD-T,GBAtom5SlimGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779588088625_bcij1v_bb6f1470-9d52-4e6e-9862-145e6d16bf29.png?v=1779602562,
Atomizer,atomizer-5ml-slim,GB-SLM-CLR-5ML-ATM-SLV-T,GBAtom5SlimSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779588140614_j2unbh_fa555608-e72c-471a-8506-6fe01160585d.png?v=1779602557,
Elegant,elegant-30ml-clear-15-415-perfumespray,GB-ELG-CLR-30ML-SPR-SGLD,GBElg30SpryShGl,3,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBElg30SpryShnGl.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-ELG-CLR-30ML-SPR-MSLV.png?v=1781251609 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-ELG-CLR-30ML-SPR-MGLD.png?v=1781251609 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-ELG-BLK-30ML-SPR-BLK_1779482930711_6nhi5r.png?v=1781251608
Elegant,elegant-30ml-clear-15-415-perfumespray,GB-ELG-CLR-30ML-SPR-SSLV,GBElg30SpryShnSl,3,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBElg30SpryShSl.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-ELG-CLR-30ML-SPR-MSLV.png?v=1781251609 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-ELG-CLR-30ML-SPR-MGLD.png?v=1781251609 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-ELG-BLK-30ML-SPR-BLK_1779482930711_6nhi5r.png?v=1781251608
Slim,slim-100ml-clear-18-415-lotionpump,LB-SLM-CLR-100ML-LPM-CPR,LBSlm100LtnCu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm100LtnCu.gif,
Cylinder,cylinder-28ml-clear-16mm-rollon,GB-CYL-CLR-28ML-MRL-02,GBMtlRoll28Wht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBCyl28MtlRollWht.gif,
Dropper,dropper-18-400,CMP-DRP-WHT-18400-66,Drp18-40015mlWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-40015mlWhiteBulb.gif,
Dropper,dropper-18-400,CMP-DRP-BKSL-18400-66,Drp18-40015mlShnSlTrimBlkBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-40015mlShnSlTrimBlkBulb.gif,
Dropper,dropper-18-400,CMP-DRP-WTGD-18400-66,Drp18-40015mlShnGlTrimWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-40015mlShnGlTrimWhiteBulb.gif,
Dropper,dropper-18-400,CMP-DRP-BKGD-18400-66,Drp18-40015mlShnGlTrimBlkBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-40015mlShnGlTrimBlkBulb.gif,
Dropper,dropper-18-400,CMP-DRP-WTSL-18400-66,Drp18-40015mlShnSlTrimWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-40015mlShnSlTrimWhiteBulb.gif,
Dropper,dropper-20-400,CMP-DRP-WHT-20400-76,Drp20-4001ozWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4001ozWhiteBulb.gif,
Dropper,dropper-20-400,CMP-DRP-BKSL-20400-76,Drp20-4001ozShnSlTrimBlkBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4001ozShnSlTrimBlkBulb.gif,
Dropper,dropper-20-400,CMP-DRP-WTGD-20400-76,Drp20-4001ozlShnGlTrimWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4001ozlShnGlTrimWhiteBulb.gif,
Dropper,dropper-20-400,CMP-DRP-BKGD-20400-76,Drp20-4001ozShnGlTrimBlkBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4001ozShnGlTrimBlkBulb.gif,
Vial,vial-4ml-clear-13-425,GB-VIA-CLR-3ML-S-02,GBV1DrmWhtCapSht,6,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBVial1DrmWhtCapSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-04_1779591581512_s2utyc.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-06_1779591580692_dgp9h4.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-08_1779591578010_j8hscb.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-03_1779591578860_bv0fy6.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-05_1779591582309_5jq23a.png?v=1781251680
Dropper,dropper-20-400,CMP-DRP-WTSL-20400-76,Drp20-4001ozlShnSlTrimWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4001ozlShnSlTrimWhiteBulb.gif,
Dropper,dropper-20-400,CMP-DRP-WHT-20400-90,Drp20-4002ozWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4002ozWhiteBulb.gif,
Dropper,dropper-20-400,CMP-DRP-BKSL-20400-90,Drp20-4002ozShnSlTrimBlkBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4002ozShnSlTrimBlkBulb.gif,
Dropper,dropper-20-400,CMP-DRP-WTGD-20400-90,Drp20-4002ozlShnGlTrimWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4002ozlShnGlTrimWhiteBulb.gif,
Dropper,dropper-20-400,CMP-DRP-BKGD-20400-90,Drp20-4002ozShnGlTrimBlkBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4002ozShnGlTrimBlkBulb.gif,
Dropper,dropper-20-400,CMP-DRP-WTSL-20400-90,Drp20-4002ozlShnSlTrimWhiteBulb,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp20-4002ozlShnSlTrimWhiteBulb.gif,
Dropper,dropper-18-415,CMP-DRP-SGLD-18415,Drp18-415Gl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-415Gl.gif,
Dropper,dropper-18-415,CMP-DRP-SSLV-18415,Drp18-415Sl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-415Sl.gif,
Cap/Closure,cap-closure-8-425,CMP-CAP-WHT-8-425,8-425CpShortWhite,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP8-425ShortWhite.gif,
Cap/Closure,cap-closure-8-425,CMP-CAP-SSLV-8425-T,CP8-425TallShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP8-425TallShnSl.gif,
Cap/Closure,cap-closure-8-425,CMP-CAP-SGLD-8425-T,CP8-425TallShnGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP8-425TallShnGl.gif,
Roll-On Cap,cap-closure-13-415,CMP-CAP-WHT-S-13-415,CP13-415WhtSht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP13-415WhtSht.gif,
Roll-On Cap,cap-closure-13-415,CMP-CAP-SLV-13-415-01,CP13-415Sl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP13-415Sl.gif,
Roll-On Cap,cap-closure-13-415,CMP-CAP-SGLD-13-415-01,CP13-415Gl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP13-415Gl.gif,
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-SLV-13415-DOT,CPRoll13-415SlDot,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415SlDot.gif,
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-MSLV-13415,CPRoll13-415SlMt,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415SlMt.gif,
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-PNK-13415-DOT,CPRoll13-415PinkDot,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415PinkDot.gif,
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-MGLD-13415,CPRoll13-415GlMt,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415GlMt.gif,
Sleek,sleek-5ml-clear-13-415,GB-SLK-WHT-5ML-WHT-S,GBSleek5WhtSht,2,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5WhtSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-GLD-T__GBSleek5Gl__pdp-main__v001.png?v=1781251752 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-SLV-T__GBSleek5Sl__pdp-main__v001.png?v=1781251751
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-SSLV-13415,CPRoll13-415SlSh,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415SlSh.gif,
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-MCPR-13415,CPRoll13-415Cu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415Cu.gif,
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-SGLD-13415,CPRoll13-415GlSh,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415GlSh.gif,
Tulip,tulip-5ml-amber-13-415,GB-CYL-AMB-5ML-WHT-S,GBTulipAmb5WhtSht,2,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTulipAmb5WhtSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-GLD-T__GBTulipAmb5Gl__pdp-main__v001.png?v=1781251764 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-SLV-T__GBTulipAmb5Sl__pdp-main__v001.png?v=1781251764
Roll-On Cap,roll-on-fitment-13-415,CMP-ROC-SBLK-13415,CPRoll13-415BlkSh,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415BlkSh.gif,
Square,square-15ml-clear-13-415-rollon,GB-SQR-CLR-15ML-ROL-SBLK,GBSqr15RollBlkSh,15,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSqr15RollBlkSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-SBLK__GBSqr15MtlRollBlkSh__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-MCPR__GBSqr15MtlRollCuMatt__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-MGLD__GBSqr15MtlRollGlMatt__pdp-main__v001.png?v=1781251569 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-SGLD__GBSqr15MtlRollGlSh__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-PKDT__GBSqr15MtlRollPinkDot__pdp-main__v001.png?v=1781251570
Sleek,sleek-8ml-clear-13-415,GB-SLK-WHT-8ML-WHT-S,GBSleek8WhtSht,2,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8WhtSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-SLV-T__GBSleek8Sl__pdp-main__v001.png?v=1781251799 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-GLD-T__GBSleek8Gl__pdp-main__v001.png?v=1781251799
Square,square-15ml-clear-13-415-rollon,GB-SQR-CLR-15ML-ROL-SLDT,GBSqr15RollSlDot,15,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSqr15RollSlDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-SBLK__GBSqr15MtlRollBlkSh__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-MCPR__GBSqr15MtlRollCuMatt__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-MGLD__GBSqr15MtlRollGlMatt__pdp-main__v001.png?v=1781251569 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-SGLD__GBSqr15MtlRollGlSh__pdp-main__v001.png?v=1781251570 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-MRL-PKDT__GBSqr15MtlRollPinkDot__pdp-main__v001.png?v=1781251570
Roll-On Cap,cap-closure-15-415,CMP-CAP-SSLV-15-415,CP15-415ShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP15-415ShnSl.gif,
Sprayer,fine-mist-sprayer-15-415,CMP-SPR-SGLD-15-415,Spry15-415ShnGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415ShnGl.gif,
Cylinder,cylinder-28ml-clear-16mm-rollon,GB-CYL-CLR-28ML-RBL-WHT,GBCyl1ozRollWht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBCyl28RollWht.gif,
Sprayer,fine-mist-sprayer-15-415,CMP-SPR-SSLV-15-415,Spry15-415ShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415ShnSl.gif,
Sprayer,fine-mist-sprayer-15-415,CMP-SPR-SLV-15-415,Spry15-415MattSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415MattSl.gif,
