graceSku,websiteSku,productId,family,capacityMl,heightWithoutCap,heightWithCap,diameter,widthMm,depthMm,bottleWeightG,verified,measurementSource,importSource
CMP-DRP-WTSL-20400-76,Drp20-4001ozlShnSlTrimWhiteBulb,BB-DR-000-0078,Dropper,0,93.8,33 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-DRP-WTSL-20400-90,Drp20-4002ozlShnSlTrimWhiteBulb,BB-DR-000-0084,Dropper,0,93.8,32 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-BLK-17-415,Ltn17-415Blk,BB-RC-000-0077,Roll-On Cap,0,,31 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-MSLV-17-415,Ltn17-415MattSl,BB-RC-000-0079,Roll-On Cap,0,,31 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-MSLV-18-415-02,Ltn18-415MtSlCl,BB-RC-000-0083,Lotion Pump,0,,41 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-MTCP-18-415-05,Ltn18-415Cu,BB-LP-000-0050,Lotion Pump,0,,41 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-MTGD-18-415-07,Ltn18-415MtGl,BB-LP-000-0052,Lotion Pump,0,,41 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-MTSL-18-415-06,Ltn18-415MtSl,BB-LP-000-0054,Lotion Pump,0,,41 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-SBLK-18-415,Ltn18-415ShnBlk,BB-RC-000-0084,Lotion Pump,0,,41 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-SGLD-17-415,Ltn17-415Gl,BB-RC-000-0078,Roll-On Cap,0,,31 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-SGLD-18-415,Ltn18-415ShnGl,BB-RC-000-0085,Lotion Pump,0,,41 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-LPM-SSLV-18-415,Ltn18-415ShnSl,BB-RC-000-0086,Lotion Pump,0,,41 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-PLUG-BLK-VIAL,REF-CMP-PLUG-BLK-VIAL,,Plug/Applicator,,,,,,,,false,,component_reference_reconciliation_2026-09-03
CMP-PLUG-WHT-VIAL,REF-CMP-PLUG-WHT-VIAL,,Plug/Applicator,,,,,,,,false,,component_reference_reconciliation_2026-09-03
CMP-ROC-BLK-13415-DOT,CPRoll13-415BlackDot,BB-RC-000-0001,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-BLK-17415-DOT,CpRoll17-415BlkDot,BB-RC-000-0016,Roll-On Cap,0,,22 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-CPR-17415,CpRoll17-415Cu,BB-RC-000-0017,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MBLK-20400-T,CPRoll20-400TallMattBlk,BB-RC-000-0010,Roll-On Cap,0,,35 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MCPR-13415,CPRoll13-415Cu,BB-RC-000-0003,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MGLD-13415,CPRoll13-415GlMt,BB-RC-000-0004,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MGLD-17415,CpRoll17-415MattGl,BB-RC-000-0018,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MGLD-20400-T,CPRoll20-400TallMattGl,BB-RC-000-0011,Roll-On Cap,0,,35 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MSLV-13415,CPRoll13-415SlMt,BB-RC-000-0008,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MSLV-17415,CpRoll17-415MattSl,BB-RC-000-0019,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-MSLV-20400-T,CPRoll20-400TallMattSl,BB-RC-000-0012,Roll-On Cap,0,,35 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-PNK-13415-DOT,CPRoll13-415PinkDot,BB-RC-000-0006,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-PNK-17415-DOT,CpRoll17-415PnkDot,BB-RC-000-0020,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SBLK-13415,CPRoll13-415BlkSh,BB-RC-000-0002,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SBLK-17415,CpRoll17-415ShnBlk,BB-RC-000-0021,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SBLK-20400-T,CPRoll20-400TallShnBlk,BB-RC-000-0013,Roll-On Cap,0,,35 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SGLD-13415,CPRoll13-415GlSh,BB-RC-000-0005,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SGLD-17415,CpRoll17-415ShnGl,BB-RC-000-0022,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SGLD-20400-T,CPRoll20-400TallShnGl,BB-RC-000-0014,Roll-On Cap,0,,35 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SLV-13415-DOT,CPRoll13-415SlDot,BB-RC-000-0007,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SLV-17415-DOT,CpRoll17-415SlDot,BB-RC-000-0024,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SSLV-13415,CPRoll13-415SlSh,BB-RC-000-0009,Roll-On Cap,0,,24 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SSLV-17415,CpRoll17-415ShnSl,BB-RC-000-0023,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-SSLV-20400-T,CPRoll20-400TallShnSl,BB-RC-000-0015,Roll-On Cap,0,,35 ±0.5 mm,23 ±0.5 mm,23,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-ROC-WHT-03,CPWhite1Oz,,Roll-On Cap,,,27.6,19.2,,,,false,,master_v8.3_enrichment_20260423
CMP-ROC-WHT-17415,CpRoll17-415White,BB-RC-000-0025,Roll-On Cap,0,,27 ±0.5 mm,19 ±0.5 mm,19,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-BKSL-18-415-02,AnSp18-415Blk,BB-SP-000-0057,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-BKSLWH-18-415-02,AnSpTsl18-415Blk,BB-SP-000-0079,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-BLK-15-415,Spry15-415Blk,BB-SP-000-0244,Sprayer,0,93.8,41 ±0.5 mm,20 ±0.5 mm,20,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-BLK-17-415-01,Spry17-415Blk,BB-SP-000-0249,Sprayer,0,93.8,31 ±0.5 mm,19 ±0.5 mm,19,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-CLR-10ML,PB10SpryNat,BB-SP-000-0241,Plastic Bottle,10,93.8,74.8,23.7,,,71.5,false,,grace_products_final_json
CMP-SPR-CLR-17-415,Spry17-415Tur,BB-SP-000-0254,Sprayer,0,93.8,31 ±0.5 mm,19 ±0.5 mm,19,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-CLR-30ML,PB1ozSpryNat,BB-SP-000-0242,Plastic Bottle,30,68,82 ±1 mm,23.7,,,71.5,false,,grace_products_final_json
CMP-SPR-GDIV-18-415-02,AnSp18-415IvyGl,BB-SP-000-0061,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-GDIVSLWH-18-415-02,AnSpTsl18-415IvyGl,BB-SP-000-0084,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-GDPKSLWH-18-415-02,AnSpTsl18-415Pnk,BB-SP-000-0092,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-GLD-15-415,Spry15-415MattGl,BB-SP-000-0245,Sprayer,0,93.8,41 ±0.5 mm,20 ±0.5 mm,20,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-GLD-18-415-02,AnSp18-415Gl,BB-SP-000-0059,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-GLD-18415-TSL,CP18-415AnSpTslGl,BB-SP-000-0240,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-IVSL-18-415-04,AnSp18-415IvySl,BB-SP-000-0063,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-IVSLWH-18-415-02,AnSpTsl18-415IvySl,BB-SP-000-0086,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-LVN-BULB,AntqSprBulbLavender,,Sprayer,,93.8,74.8,23.7,,,71.5,false,,master_v8.3_enrichment_20260423
CMP-SPR-LVSL-18-415-02,AnSp18-415Lvn,BB-SP-000-0065,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-LVSLWH-18-415-02,AnSpTsl18-415Lvn,BB-SP-000-0088,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTBK-13-415-07,CP13-415SpryBlkMt,BB-SP-000-0114,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTBL-13-415-07,CP13-415SpryBluMt,BB-SP-000-0120,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTCP-13-415-01,13-415CAP4SpryCuMt,BB-SP-000-0005,Sprayer,0,,20,22,,,,false,,catalog-sync-2026-07-20-master-truth
CMP-SPR-MTCP-13-415-07,CP13-415SpryCuMt,BB-SP-000-0123,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTCP-18-415-03,Spry18-415Cu,BB-SP-000-0208,Sprayer,0,93.8,41 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTGD-13-415-07,CP13-415SpryGlMt,BB-SP-000-0126,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTGD-18-415-01,18-415CAP4SpryMtGl,BB-SP-000-0038,Sprayer,0,,20,22,,,,false,,catalog-sync-2026-07-20-master-truth
CMP-SPR-MTGD-18-415-05,Spry18-415MtGl,BB-SP-000-0210,Sprayer,0,93.8,41 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTSL-13-415-01,13-415CAP4SprySlMt,BB-SP-000-0009,Sprayer,0,,20,22,,,,false,,catalog-sync-2026-07-20-master-truth
CMP-SPR-MTSL-13-415-07,CP13-415SprySlMt,BB-SP-000-0133,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTSL-18-415-04,AnSp18-415MtSl,BB-SP-000-0067,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTSL-18-415-06,Spry18-415MtSl,BB-SP-000-0212,Sprayer,0,93.8,41 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-MTSLWH-18-415-02,AnSpTsl18-415MtS,BB-SP-000-0090,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-RDSL-18-415-02,AnSp18-415Red,BB-SP-000-0072,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-RDSLWH-18-415-02,AnSpTsl18-415Red,BB-SP-000-0094,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-RED-02,GBATom5RedBurg,,Sprayer,,,20,22,,,,false,,master_v8.3_enrichment_20260423
CMP-SPR-RED-17-415,Spry17-415Red,BB-SP-000-0252,Sprayer,0,93.8,31 ±0.5 mm,19 ±0.5 mm,19,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SGLD-15-415,Spry15-415ShnGl,BB-SP-000-0247,Sprayer,0,93.8,41 ±0.5 mm,20 ±0.5 mm,20,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SGLD-17-415,Spry17-415Gl,BB-SP-000-0250,Sprayer,0,93.8,31 ±0.5 mm,19 ±0.5 mm,19,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SHBK-13-415-07,CP13-415SpryBlkSh,BB-SP-000-0117,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SHBK-18-415-01,18-415CAP4SpryShnBlk,BB-SP-000-0040,Sprayer,0,,20,22,,,,false,,catalog-sync-2026-07-20-master-truth
CMP-SPR-SHBK-18-415-06,Spry18-415ShnBlk,BB-SP-000-0215,Sprayer,0,93.8,41 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SHGD-13-415-01,13-415CAP4SpryGlSh,BB-SP-000-0007,Sprayer,0,,20,22,,,,false,,catalog-sync-2026-07-20-master-truth
CMP-SPR-SHGD-13-415-07,CP13-415SpryGlSh,BB-SP-000-0129,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SHGD-18-415-05,Spry18-415ShnGl,BB-SP-000-0217,Sprayer,0,93.8,41 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SHSL-13-415-07,CP13-415SprySlSh,BB-SP-000-0136,Sprayer,0,,32 ±0.5 mm,17 ±0.5 mm,17,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SHSL-18-415-06,Spry18-415ShnSl,BB-SP-000-0220,Sprayer,0,93.8,41 ±0.5 mm,23 ±0.5 mm,23,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SLV-,PB1ozSprySl,BB-SP-000-0243,Plastic Bottle,30,68,83.5,23.7,,,71.5,false,,grace_products_final_json
CMP-SPR-SLV-15-415,Spry15-415MattSl,BB-SP-000-0246,Sprayer,0,93.8,41 ±0.5 mm,20 ±0.5 mm,20,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SLV-17-415,Spry17-415MattSl,BB-SP-000-0251,Sprayer,0,93.8,31 ±0.5 mm,19 ±0.5 mm,19,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SLWH-18-415-02,AnSp18-415Wht,BB-SP-000-0077,Sprayer,0,,38 ±0.5 mm,65 ±1 mm,65,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SLWH-18-415-04,AnSpTsl18-415Wht,BB-SP-000-0096,Sprayer,0,,36 ±0.5 mm,21 ±0.5 mm,21,,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SSLV-15-415,Spry15-415ShnSl,BB-SP-000-0248,Sprayer,0,93.8,41 ±0.5 mm,20 ±0.5 mm,20,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
CMP-SPR-SSLV-17-415,Spry17-415ShnSl,BB-SP-000-0253,Sprayer,0,93.8,31 ±0.5 mm,19 ±0.5 mm,19,,71.5,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-APT-BLU-15ML-BLU-T,GB15ApthBlue,BB-GB-015-0001,Apothecary,15,58 ±1 mm,82 ±1 mm,30 ±0.5 mm,30,30,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-APT-BLU-30ML-BLU-T,GB1ozApthBlue,BB-GB-030-0002,Apothecary,30,58,98 ±1 mm,37 ±0.5 mm,37,37,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-APT-CLR-30ML-T,GB1ozApth,BB-GB-030-0001,Apothecary,30,58,98 ±1 mm,37 ±0.5 mm,37,37,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-APT-GRN-30ML-GRN-T,GB1ozApthGreen,BB-GB-030-0003,Apothecary,30,58,98 ±1 mm,37 ±0.5 mm,37,37,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BEL-CLR-10ML-MRL-BLDOT,GBBell10MtlRollBlkDot,,Bell,10,55 ±1 mm,66 ±1 mm,27 ±0.5 mm,27,27,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,addMissingBell10Variants_2026-02-28|product_identity_repair_v2:canonical
GB-BEL-CLR-10ML-ROL-BLDOT,GBBell10RollBlkDot,,Bell,10,55 ±1 mm,66 ±1 mm,27 ±0.5 mm,27,27,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,addMissingBell10Variants_2026-02-28|product_identity_repair_v2:canonical
GB-BEL-CLR-10ML-SHT-SBLK,GBBell10BlkShSht,,Bell,10,55 ±1 mm,59 ±1 mm,27 ±0.5 mm,27,27,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,addMissingBell10Variants_2026-02-28
GB-BEL-CLR-10ML-SPR-SBLK,GBBell10SpryBlkSh,,Bell,10,55 ±1 mm,20,27 ±0.5 mm,27,27,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,addMissingFineMistSprayers_2026-02-26
GB-BLL-CLR-10ML-MRL-BDOT,GBBell10MtlRollBlkDot__RETIRED__GB-BLL-CLR-10ML-MRL-BDOT__kd774rnn3rkk3smtk0kk536j9s82ayk3,,Bell,10,55 ±1 mm Item Diameter: 27 ±0.,66 ±1 mm Item Height without C,,,,,false,,product_identity_repair_v2:retired
GB-BLL-CLR-10ML-RBL-BDOT,GBBell10RollBlkDot__RETIRED__GB-BLL-CLR-10ML-RBL-BDOT__kd736nen3kgkxrt5e7zng2qz5n82a76x,,Bell,10,55 ±1 mm Item Diameter: 27 ±0.,66 ±1 mm Item Height without C,,,,,false,,product_identity_repair_v2:retired
GB-BSR-AMB-15ML-BLK-S,GBBstnAmb15mlBlkCapSht,BB-GB-015-0003,Boston Round,15,68 ±1 mm,72 ±1 mm,25 ±0.5 mm,25,25,59.93,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-15ML-BLK-T-01,GBBstnAmb15mlBlkDropper,BB-GB-015-0004,Boston Round,15,68 ±1 mm,91 ±1 mm,25 ±0.5 mm,25,25,59.93,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-15ML-BLK-T-02,GBBstnAmb15mlBlkDropperGlTrim,BB-GB-015-0005,Boston Round,15,68 ±1 mm,91 ±1 mm,25 ±0.5 mm,25,25,59.93,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-15ML-BLK-T-03,GBBstnAmb15mlBlkDropperSlTrim,BB-GB-015-0006,Boston Round,15,68 ±1 mm,91 ±1 mm,25 ±0.5 mm,25,25,59.93,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-15ML-WHT-T-01,GBBstnAmb15mlWhtDropper,BB-GB-015-0007,Boston Round,15,68 ±1 mm,91 ±1 mm,25 ±0.5 mm,25,25,59.93,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-15ML-WHT-T-02,GBBstnAmb15mlWhtDropperGlTrim,BB-GB-015-0008,Boston Round,15,68 ±1 mm,91 ±1 mm,25 ±0.5 mm,25,25,59.93,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-15ML-WHT-T-03,GBBstnAmb15mlWhtDropperSlTrim,BB-GB-015-0009,Boston Round,15,68 ±1 mm,91 ±1 mm,25 ±0.5 mm,25,25,59.93,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-30ML-BLK-S,GBBstnAmb1ozBlkCapSht,BB-GB-030-0022,Boston Round,30,78 ±1 mm,78 ±1 mm,33 ±0.5 mm,33,33,55.44,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-30ML-BLK-T-01,GBBstnAmb1ozBlkDropper,BB-GB-030-0023,Boston Round,30,78 ±1 mm,102 ±2 mm,33 ±0.5 mm,33,33,55.44,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-30ML-BLK-T-02,GBBstnAmb1ozBlkDrpShnGl,BB-GB-030-0024,Boston Round,30,78 ±1 mm,102 ±2 mm,33 ±0.5 mm,33,33,55.44,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-30ML-MRL-MBLK,GBBstnAmb1ozMtlRollonMattBlk,BB-GB-030-0026,Boston Round,30,78 ±1 mm,97 ±1 mm,33 ±0.5 mm,33,33,55.44,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-30ML-MRL-MGLD,GBBstnAmb1ozMtlRollonMattGl,BB-GB-030-0027,Boston Round,30,78 ±1 mm,97 ±1 mm,33 ±0.5 mm,33,33,55.44,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-30ML-MRL-MSLV,GBBstnAmb1ozMtlRollonMattSl,BB-GB-030-0028,Boston Round,30,78 ±1 mm,97 ±1 mm,33 ±0.5 mm,33,33,55.44,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-BSR-AMB-30ML-MRL-SBLK,GBBstnAmb1ozMtlRollonShnBlk,BB-GB-030-0029,Boston Round,30,78 ±1 mm,97 ±1 mm,33 ±0.5 mm,33,33,55.44,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
