graceSku,websiteSku,productId,productGroupId,productGroupSlug,family,category,bottleCollection,shape,color,capacityMl,capacityOz,material,glassFinish,axisSemantics,heightWithoutCap_raw,heightWithCap_raw,diameter_raw,capHeight_raw,neckThreadSize,convexWidthMm_live,convexDepthMm_live,widthDepthIndependent,canon_bodyHeightMm,canon_bodyHeight_source,canon_bodyHeight_confidence,canon_widthAxisMm,canon_widthAxis_source,canon_widthAxis_confidence,canon_secondAxisMm,canon_secondAxis_status,canon_heightWithCapMm,conflict_flags,applicator,capStyle,capColor,trimColor,ballMaterial,assemblyType,bottleWeightG,dataGrade,verified,importSource,stockStatus,websiteTruthStatus,readinessStatus,readinessIssues,measurementSource,site_status,site_heightMm,site_heightWithCapMm,site_diameterMm,site_widthMm,site_depthMm,site_dimsRaw,site_url,site_measuredRenderUrl,site_depthviewRenderUrl,site_agreement,imageUrl,productUrl,itemName
GB-ELG-CLR-100ML-ASP-WHT-01,GBElg100AnSpWht,BB-GB-100-0162,kh7dzs4zhcychajztqmxfw3snx83j6h1,elegant-100ml-clear-18-415-antiquespray,Elegant,Glass Bottle,Elegant,,Clear,100,3.38,Glass,Clear,flat,103 ±1 mm,127 ±2 mm,68 ±0.5 mm,,18-415,,,,109.0,group-consensus(dup-corrected)+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),137.0,convex_widthaxis_corrected_by_site(was=78.0);d:dup_lineage_stale_value;h:dup_lineage_stale_value,Vintage Bulb Sprayer,Spray,White,Shiny Silver,,2-part,93.74,B — no thread,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,137.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 137 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,https://www.bestbottles.com/images/store/measured/GBElg100AnSpWht.gif,https://www.bestbottles.com/images/store/depthview/GBElg100AnSpWht.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElg100AnSpWht.gif,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,"Elegant design 100 ml, 3 1/2oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne"
LB-ELG-FRS-100ML-LPM-COCP,LBElgFrst100LtnClOvrCap,BB-GB-100-0360,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Pump,Clear Overcap,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100LtnClOvrCap.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100LtnClOvrCap.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnClOvrCap.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, l"
LB-ELG-FRS-100ML-LPM-OVCP-T,LBElgFrst100WhtClOvrCp,BB-GB-100-0367,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,130.1,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,,UNKNOWN — not recorded in any system,130.1,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Tall,Clear Overcap,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,,,61.0,,Item Capacity: 100 ml (3.38 oz) | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-white-rectangular-clear-over-the-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100WhtClOvrCp.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100WhtClOvrCp.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100WhtClOvrCp.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-white-rectangular-clear-over-the-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moist"
LB-ELG-FRS-100ML-LPM-CPR,LBElgFrst100LtnCu,BB-GB-100-0361,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Pump,Copper,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-copper-lotion-pump-and-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100LtnCu.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100LtnCu.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnCu.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-copper-lotion-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial o"
LB-ELG-FRS-100ML-LPM-MGLD,LBElgFrst100LtnMtGl,BB-GB-100-0362,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Screw Cap,Matte Gold,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-gold-lotion-pump-and-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100LtnMtGl.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100LtnMtGl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnMtGl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-gold-lotion-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oil"
LB-ELG-FRS-100ML-LPM-MSLV,LBElgFrst100LtnMtSl,BB-GB-100-0363,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Pump,Matte Silver,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100LtnMtSl.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100LtnMtSl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnMtSl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial o"
LB-ELG-FRS-100ML-LPM-SBLK,LBElgFrst100LtnShnBlk,BB-GB-100-0364,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Pump,Shiny Black,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-black-lotion-pump-and-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100LtnShnBlk.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100LtnShnBlk.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnShnBlk.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-black-lotion-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oi"
LB-ELG-FRS-100ML-LPM-SGLD,LBElgFrst100LtnShnGl,BB-GB-100-0365,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Screw Cap,Shiny Gold,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-gold-lotion-pump-and-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100LtnShnGl.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100LtnShnGl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnShnGl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-gold-lotion-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oil"
LB-ELG-FRS-100ML-LPM-SSLV,LBElgFrst100LtnShnSl,BB-GB-100-0366,kh77570xf8qd9tkcbf1npg8d8983jyed,elegant-100ml-frosted-18-415-lotionpump,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,35 ±0.5 mm,,18-415,35.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=35.0),Lotion Pump,Pump,Shiny Silver,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-lotion-pump-and-cap,https://www.bestbottles.com/images/store/measured/LBElgFrst100LtnShnSl.gif,https://www.bestbottles.com/images/store/depthview/LBElgFrst100LtnShnSl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnShnSl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-lotion-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial o"
GB-ELG-FRS-100ML-SPR-CPR,GBElgFrst100SpryCu,BB-GB-100-0210,kh781frxx7kfftdfb3aa1yabbs83k6xg,elegant-100ml-frosted-18-415-perfumespray,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,78 ±1 mm,,18-415,78.0,,no(copy-of-diameter),109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Copper,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-copper-spray-and-cap,https://www.bestbottles.com/images/store/measured/GBElgFrst100SpryCu.gif,https://www.bestbottles.com/images/store/depthview/GBElgFrst100SpryCu.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst100SpryCu.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-copper-spray-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face an"
GB-ELG-FRS-100ML-SPR-MGLD,GBElgFrst100SpryMtGl,BB-GB-100-0211,kh781frxx7kfftdfb3aa1yabbs83k6xg,elegant-100ml-frosted-18-415-perfumespray,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,78 ±1 mm,,18-415,,,,109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Matte Gold,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBElgFrst100SpryMtGl.gif,https://www.bestbottles.com/images/store/depthview/GBElgFrst100SpryMtGl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst100SpryMtGl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and "
GB-ELG-FRS-100ML-SPR-MSLV,GBElgFrst100SpryMtSl,BB-GB-100-0212,kh781frxx7kfftdfb3aa1yabbs83k6xg,elegant-100ml-frosted-18-415-perfumespray,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,78 ±1 mm,,18-415,,,,109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Matte Silver,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBElgFrst100SpryMtSl.gif,https://www.bestbottles.com/images/store/depthview/GBElgFrst100SpryMtSl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst100SpryMtSl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face an"
GB-ELG-FRS-100ML-SPR-SBLK,GBElgFrst100SpryShnBlk,BB-GB-100-0213,kh781frxx7kfftdfb3aa1yabbs83k6xg,elegant-100ml-frosted-18-415-perfumespray,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,78 ±1 mm,,18-415,,,,109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Black,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-black-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBElgFrst100SpryShnBlk.gif,https://www.bestbottles.com/images/store/depthview/GBElgFrst100SpryShnBlk.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst100SpryShnBlk.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-black-spray-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and"
GB-ELG-FRS-100ML-SPR-SGLD,GBElgFrst100SpryShnGl,BB-GB-100-0214,kh781frxx7kfftdfb3aa1yabbs83k6xg,elegant-100ml-frosted-18-415-perfumespray,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,78 ±1 mm,,18-415,,,,109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Gold,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-gold-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBElgFrst100SpryShnGl.gif,https://www.bestbottles.com/images/store/depthview/GBElgFrst100SpryShnGl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst100SpryShnGl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-gold-spray-pump-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and "
GB-ELG-FRS-100ML-SPR-SSLV,GBElgFrst100SpryShnSl,BB-GB-100-0215,kh781frxx7kfftdfb3aa1yabbs83k6xg,elegant-100ml-frosted-18-415-perfumespray,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,135 ±2 mm,78 ±1 mm,,18-415,,,,109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),135.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Silver,,,2-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,135.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 135 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-spray-and-cap,https://www.bestbottles.com/images/store/measured/GBElgFrst100SpryShnSl.gif,https://www.bestbottles.com/images/store/depthview/GBElgFrst100SpryShnSl.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst100SpryShnSl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-spray-and-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face an"
GB-ELG-FRS-100ML-RDC-BKLT,GBElgFrst100RdcrBlkLthr,BB-GB-100-0199,kh7476mtetwmxn1rdg2s30zegn83jtx4,elegant-100ml-frosted-18-415-reducer,Elegant,Glass Bottle,Elegant,,Frosted,100,3.38,Glass,Frosted,flat,109 ±2 mm,124 ±2 mm,78 ±1 mm,,18-415,,,,109.0,catalog+site-confirmed,high,61.0,live-site-pdp,high,30.0,from-live-site(Item Depth),124.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Faux Leather,Black Leather,,,3-part,93.74,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,109.0,124.0,,61.0,30.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 124 ±2 mm | Item Height without Cap: 109 ±2 mm | Item Width: 61 ±1 mm | Item Depth: 30 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-black-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBElgFrst100RdcrBlkLthr.gif,https://www.bestbottles.com/images/store/depthview/GBElgFrst100RdcrBlkLthr.gif,H:agree;W:DISAGREE(site=61.0),https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst100RdcrBlkLthr.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-reducer-black-faux-leather-cap,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with reducer and black faux leather cap. For use with cologne, aftershave, splash on, an"
